Name,School,Power,Link,Hometown
Maggie Sperry,UNE,-1,/swimmer/860286,
Emily Beyer,Saint Joseph CT,-1,NoMatch,
Julianna DeGray,Colby-Sawyer,-1,,
Addie Marcille,Saint Joseph CT,-1,,
Mary Grace Thompson,Transylvania,-1,,
Grace Williams,Franklin,-1,/swimmer/655164,
Cate Stauffer,Rose-Hulman,-1,,
Maddie Hopp,Anderson,-1,,
Eamin Lynch,Manchester,-1,/swimmer/1048250,
Erin Perkins,Franklin,-1,/swimmer/888711,
Lauryn Shane,Anderson,-1,/swimmer/929374,
Abbie Corbly,Anderson,-1,,
Alix Oden,Manchester,-1,,
Lia Morillo,Transylvania,-1,,
Alexis Ferguson,Manchester,-1,/swimmer/991577,
Elaina Halferty,Manchester,-1,/swimmer/1412101,
Rachel Fedor,Manchester,-1,/swimmer/927666,
Caroline Smith,Transylvania,-1,/swimmer/86027,
Michelle Liu,Johns Hopkins,-1,/swimmer/566804,
Meg Susil,Johns Hopkins,-1,,
Makenzie Higgins,Johns Hopkins,-1,/swimmer/403037,
Caroline Storen,Johns Hopkins,-1,/swimmer/616735,
Megan Craven,Johns Hopkins,-1,/swimmer/1043144,
Alexis Inman,William Peace,-1,,
Cameron Roche,Johns Hopkins,-1,/swimmer/503880,
Hannah fu,Johns Hopkins,-1,,
Madison Nance,Piedmont,-1,/swimmer/574357,
Gwyneth Thomas,Piedmont,-1,/swimmer/1511087,
Alesia Brack,William Peace,-1,/swimmer/649260,
Olivia Bechtel,Piedmont,-1,,
Brynne Gillilan,Piedmont,-1,/swimmer/1297694,
Kylie Clark,Salem College,-1,NoMatch,
Taylor Rohovit,Johns Hopkins,-1,/swimmer/418867,
Kristin Cornish,Johns Hopkins,-1,/swimmer/507465,
Madi Ayscue,William Peace,-1,,
Amira Ahmad Hadri,Drew,-1,,
Leah Tessarvich,Susquehanna,-1,/swimmer/794110,
Gigi Baquerizo,Scranton,-1,/swimmer/1162493,
Katerina Poulathas,Drew,-1,/swimmer/877124,
Marina Nunziato,Scranton,-1,/swimmer/612992,
Ella Robinson,Goucher,-1,/swimmer/882442,
Gracie Harding,Elizabethtown,-1,/swimmer/1695892,
Catie Lovett,Moravian,-1,,
Maggie Daly,Scranton,-1,,
Jordyn Dicamillo,Catholic UA,-1,/swimmer/453988,
Sarah Marston,Elizabethtown,-1,/swimmer/1330340,
Ava Snyder,Catholic UA,-1,NoMatch,
Mary Ciaccia,Catholic UA,-1,,
Darcy McFarland,Goucher,-1,/swimmer/1189424,
Maddey Brelsford,Elizabethtown,-1,,
Emilie Tobin,Drew,-1,/swimmer/1324461,
Amy Segond,Susquehanna,-1,/swimmer/721271,
Alanna Kelly,Scranton,-1,/swimmer/720963,
Olivia Reichardt,Goucher,-1,/swimmer/1192902,
Ashley Derrick,Susquehanna,-1,,
Alexandra Tomaine,Catholic UA,-1,,
Mia Doll,Susquehanna,-1,/swimmer/793017,
Gianna Rossi,Susquehanna,-1,/swimmer/1573675,
Avery McEachern,Goucher,-1,/swimmer/849933,
Emma Ruffo,Catholic UA,-1,/swimmer/818847,
Molly Nagle,Elizabethtown,-1,,
Caitie Heise,Catholic UA,-1,,
Madison Milheim,Susquehanna,-1,/swimmer/1069794,
Courtney Cushman,Drew,-1,/swimmer/595139,
Kathryn O'Hara,Catholic UA,-1,,
Eliza Lockwood,Drew,-1,/swimmer/1335939,
Erin Holler,Scranton,-1,/swimmer/544489,
Morgan Sachleben,Catholic UA,-1,/swimmer/657318,
Maegan Jordan,Juniata,-1,/swimmer/759089,
Sarah Mazzetti,Moravian,-1,,
Teresa Fernandes,Scranton,-1,/swimmer/1124822,
Emily Strickland,Goucher,-1,NoMatch,
Emily Roat,Goucher,-1,/swimmer/822003,
Alyssa Benzija,Scranton,-1,/swimmer/613222,
Maddie Kessel,Drew,-1,,
Jaclyn Papalski,Scranton,-1,/swimmer/613219,
Kayleigh Olszewski,Scranton,-1,/swimmer/481509,
Nicole Kenny,Scranton,-1,/swimmer/521814,
Zoey Geoca,Drew,-1,/swimmer/527949,
Bella Davis,Scranton,-1,/swimmer/1509878,
Megan Iannacone,Susquehanna,-1,/swimmer/618602,
Amanda Puza,Juniata,-1,/swimmer/1564097,
Katie Regan,Scranton,-1,,
Mckayla Blazure,Susquehanna,-1,/swimmer/734606,
Morgan Thomas,Susquehanna,-1,/swimmer/1867536,
Justine Drake,Drew,-1,/swimmer/817685,
Claudia O'Reilly,Scranton,-1,,
Michelle Kong,Scranton,-1,/swimmer/594285,
Sam Trodick,Drew,-1,,
Maria Plencner,Illinois Tech,-1,/swimmer/1526981,
Stephanie Ticen,Illinois Tech,-1,/swimmer/1463074,
Sydney Holles,Illinois Tech,-1,/swimmer/1452943,
Mia Smith,Mills,-1,NoMatch,
Emma Dutkiewicz,Illinois Tech,-1,/swimmer/514592,
Maggie Wenger,Saint Lawrence,-1,,
Shannon Brown,Rensselaer,-1,/swimmer/2914053,
Alanna Muello,VASSAR,-1,,
Christina Cavalluzzo,Rensselaer,-1,,
Maya Luongo,VASSAR,-1,/swimmer/1206606,
Kristina Valenti,Union,-1,/swimmer/2474908,
Gabriela Crother-Collado,Rensselaer,-1,/swimmer/514082,
Mick Tesluk,Saint Lawrence,-1,,
Jolie Walker,VASSAR,-1,/swimmer/544075,
Elizabeth Lashway,Saint Lawrence,-1,,
Chloe Jepson,Rensselaer,-1,/swimmer/452703,
Anna Peshenko,RIT,-1,/swimmer/1462059,
Ellen Patterson,Clarkson,-1,/swimmer/1249906,
Emma Thomas,RIT,-1,NoMatch,
Cam Thomas,Rensselaer,-1,,
Kiersten Gravuer,Ithaca,-1,/swimmer/620051,
Katie Champagne,Ithaca,-1,,
Alejandra Robins,VASSAR,-1,/swimmer/604026,
Chloe Kim,Skidmore,-1,/swimmer/1624791,
Lola Brady,Ithaca,-1,/swimmer/1184289,
Elissa Miller,Skidmore,-1,/swimmer/368115,
Sofi Lewis,VASSAR,-1,,
Norah Kuduk,Saint Lawrence,-1,/swimmer/709330,
April Cook,Skidmore,-1,/swimmer/528051,
Meghan Seidberg,Union,-1,/swimmer/2474913,
Maya Gerber,Union,-1,/swimmer/594939,
Karlie Porter,VASSAR,-1,/swimmer/1327373,
Becca McArthur,RIT,-1,,
Morgan Malinow,Union,-1,/swimmer/1176600,
Mary Mendez,Bard,-1,,
Gabi Acosta,Union,-1,,
Julia Pelletier,Bard,-1,/swimmer/2911878,
Adeline Ziobro,Saint Lawrence,-1,/swimmer/1112554,
Fiona Reiner,Saint Lawrence,-1,,
Laura Bolduc,Saint Lawrence,-1,/swimmer/1112470,
Hope Atkins,Rensselaer,-1,/swimmer/561413,
Sarah Quintana,VASSAR,-1,NoMatch,
Bridget Dwyer,Rensselaer,-1,/swimmer/1290830,
Megan Lewis,Rensselaer,-1,/swimmer/551413,
Clare Burke,Hobart & William,-1,/swimmer/1332388,
Olivia Dower,Bard,-1,/swimmer/741543,
Erin Ingalls,Rensselaer,-1,/swimmer/793868,
Keila Flewell,RIT,-1,/swimmer/491433,
Molly Jordan,Skidmore,-1,/swimmer/358734,
Emily Czelusniak,Skidmore,-1,,
Cordelia Keberle,Saint Lawrence,-1,/swimmer/1163280,
Em Langlois,Union,-1,,
Molly Miller,Union,-1,/swimmer/1832454,
Grace Rauch,Saint Lawrence,-1,,
Tessa Yohan,Hobart & William,-1,/swimmer/1337131,
Gaius Forsyth,Bard,-1,,
Kerry O'Brien,Ithaca,-1,,
Sarah Bellefleur,Saint Lawrence,-1,,
Caroline Rogers,Skidmore,-1,/swimmer/1735310,
Tori Smith,Hobart & William,-1,NoMatch,
Colleen Whittaker,Rensselaer,-1,/swimmer/566694,
Katie Taberski,Saint Lawrence,-1,,
Allison Gowern,Union,-1,,
Jillian O'Neil,Keene St.,-1,,
Gina Nunziata,Keene St.,-1,/swimmer/1686225,
Olivia Ranck,Bridgewater St.,-1,/swimmer/580612,
Lindsay Weaver,E. Connecticut,-1,/swimmer/818840,
Lexi Quinn,Keene St.,-1,,
Maya Brody,E. Connecticut,-1,/swimmer/677458,
Olivia Pelletier,Bridgewater St.,-1,/swimmer/680122,
Jenna Morin,E. Connecticut,-1,,
Anya Wallace,UM Dartmouth,-1,/swimmer/1320013,
Ally Verdicchio,E. Connecticut,-1,,
Sammi Taylor,Keene St.,-1,,
Brianna Matte,Bridgewater St.,-1,,
Brynn Murray,Bridgewater St.,-1,/swimmer/1404605,
Adessa Noyes,Keene St.,-1,,
Heather Callanan,Plymouth State,-1,,
Samantha Morales Barszcz,Plymouth State,-1,,
Liana Gobin,Plymouth State,-1,/swimmer/887146,
Kyleigh Connolly,E. Connecticut,-1,/swimmer/1538247,
Ceili Roberts,E. Connecticut,-1,/swimmer/1538250,
Evelyn Olson,Bridgewater St.,-1,,
Allison Ronan,E. Connecticut,-1,,
Phoebe Root,Mary Washington,-1,/swimmer/1379186,
Selby Heyman,Mary Washington,-1,/swimmer/596877,
Kara Graybill,Salisbury,-1,/swimmer/1632447,
Olivia Hawkins,Salisbury,-1,/swimmer/541571,
Margaret Jones,Mary Washington,-1,/swimmer/690535,
Paige Strycker,Mary Washington,-1,,
Peyton O'Brien,Salisbury,-1,,
Delaney Humphrey,Mary Washington,-1,/swimmer/1329150,
Ashley Marcum,Salisbury,-1,,
Bridget Wilson,Mary Washington,-1,/swimmer/1375784,
Juliana Bleecker,Mary Washington,-1,/swimmer/1329899,
Amelia Nail,Salisbury,-1,/swimmer/1527321,
Caroline Turner,Mary Washington,-1,/swimmer/1441590,
Kaylie Curran,Mary Washington,-1,/swimmer/1153283,
Olivia Totaro,Salisbury,-1,,
Andrea Gerber,Salisbury,-1,/swimmer/586877,
Amanda Sheward,Mary Washington,-1,/swimmer/619521,
Ashley Dyer,Mary Washington,-1,/swimmer/520782,
Megan Kim,Mary Washington,-1,/swimmer/984984,
Megan Rinald,Mary Washington,-1,,
Airan Wolf,Salisbury,-1,/swimmer/1332099,
Bridget Zagrobelny,Mary Washington,-1,/swimmer/1164437,
April Groce,Mary Washington,-1,/swimmer/641397,
Rose McMullen,Mary Washington,-1,/swimmer/1315789,
Hannah Fathman,Albion,-1,,
Sydney Sonday,Calvin,-1,/swimmer/494409,
Lauren Ryle,Hope College,-1,/swimmer/662644,
haley Thier,Calvin,-1,/swimmer/417200,
Sara Kraus,Hope College,-1,/swimmer/619821,
Mattie Smith,Albion,-1,/swimmer/670711,
Ava Williams,Kalamazoo,-1,/swimmer/93310,
Lindsey Case,Hope College,-1,/swimmer/513217,
Lauren Robertson,Calvin,-1,/swimmer/509068,
Cailin Ogg,Calvin,-1,/swimmer/1335673,
Danielle Ries,Alma College,-1,,
Katie Weedon,Hope College,-1,,
Becca Streelman,Calvin,-1,,
Aly Hoover,Calvin,-1,,
Megan Pankratz,Calvin,-1,/swimmer/941971,
Kylie Demarets,Alma College,-1,,
Mikala Muccino,Albion,-1,/swimmer/1455200,
Madi Mendez,Alma College,-1,,
Rachel Haitonic,Calvin,-1,/swimmer/676837,
Mya Kinnunen,Olivet,-1,/swimmer/1407703,
Emma Figlewicz,Alma College,-1,,
Olivia Perfili,Albion,-1,,
Grace Wesley,Hope College,-1,/swimmer/1337188,
Norah Martin,Hope College,-1,/swimmer/507390,
Alexis Glaser,Albion,-1,/swimmer/611353,
Lynda Steen,Calvin,-1,/swimmer/544242,
Marissa Luzac,Alma College,-1,/swimmer/1332378,
Abigail Merz,Calvin,-1,,
Megan Neeley,Alma College,-1,/swimmer/1282758,
Breanna Fluhr,Misericordia,-1,,
Keenan Yates,Stevens,-1,/swimmer/1331020,
Kai Wong,Stevens,-1,/swimmer/1267629,
Jennifer Scott,Misericordia,-1,/swimmer/1198615,
Abigail Soerens,Messiah,-1,/swimmer/553136,
Sierra Young,Lebanon Valley,-1,/swimmer/565503,
Julia Stephens,Arcadia,-1,/swimmer/1281557,
Olivia Downs,Widener,-1,/swimmer/946512,
Caitlin Ross,Messiah,-1,/swimmer/533050,
Jordyn Grossman,Lebanon Valley,-1,,
Erin Goudie,Messiah,-1,/swimmer/809070,
Julianna Fazzio,FDU-Florham,-1,/swimmer/877099,
Marie Hagemaster,Messiah,-1,/swimmer/666222,
Gabby Velazquez,Misericordia,-1,,
Lilly Bernard,Misericordia,-1,/swimmer/563629,
Emily Raedisch,Arcadia,-1,/swimmer/488155,
Melissa Misurelli,Stevens,-1,/swimmer/1467492,
Gigi Brown,Arcadia,-1,,
Maddison Quick,King's,-1,/swimmer/833934,
Hannah Daniels,Arcadia,-1,NoMatch,
Sophia Sapnas,Widener,-1,/swimmer/1376085,
Lauren Cotton,Messiah,-1,/swimmer/499550,
Kaity Silvers,Arcadia,-1,,
Lauren Smith,Stevens,-1,/swimmer/408940,
Elisa Dinicola,Lycoming,-1,/swimmer/792736,
Andrea Kassa,Hood,-1,/swimmer/817890,
Lauren Mock,Messiah,-1,/swimmer/166184,
Marisa Krauss,Arcadia,-1,,
Mattie Brummer,Messiah,-1,,
Olivia Hyde,Arcadia,-1,/swimmer/1174436,
Evangeline Soerens,Messiah,-1,/swimmer/553178,
Grace Bartley,Messiah,-1,/swimmer/711477,
Emily Lynch,Stevens,-1,/swimmer/1504013,
Jenna Flynn,Misericordia,-1,/swimmer/1099206,
Claire Hannan,Stevens,-1,/swimmer/554593,
Kaitlyn Stollenwerk,Misericordia,-1,,
Michaela Foltz,YCP,-1,/swimmer/563980,
Mary Sanders,Widener,-1,/swimmer/453686,
Madelyn Meyer,Arcadia,-1,NoMatch,
Ridley Little,Hood,-1,/swimmer/869177,
Annie Russell,Messiah,-1,/swimmer/1718840,
Hannah Strong,Misericordia,-1,/swimmer/509868,
Nicole Ducray,Arcadia,-1,,
Jenna Angelucci,Widener,-1,/swimmer/523937,
Roni McClelland,King's,-1,,
Josephine Sasse,Hood,-1,,
Hannah Poff,Messiah,-1,,
Mikayla Calitis,Misericordia,-1,/swimmer/594223,
Abby Nagle,Lebanon Valley,-1,,
Charlotte Richmond,Lebanon Valley,-1,,
Haleigh Harner,Lebanon Valley,-1,,
Olivia Plotts,Lycoming,-1,,
Cara Snook,Lebanon Valley,-1,,
Rachel King,Lebanon Valley,-1,/swimmer/2509152,
Megan Duffey,Messiah,-1,,
Naia McGinn,FDU-Florham,-1,,
Celia Yost,Lebanon Valley,-1,,
Sophie Schulze,Messiah,-1,,
Lauren Kalsbeek,Widener,-1,/swimmer/1228454,
Emma Kury,Arcadia,-1,/swimmer/1443551,
Emily Corbett,Misericordia,-1,/swimmer/870194,
Gabby Digiovanni,Widener,-1,,
Madison Grosenstein,Misericordia,-1,,
Sophie Patz,Stevens,-1,/swimmer/2692774,
Olivia Shusta,Stevens,-1,/swimmer/1283303,
Anna Durboraw,Widener,-1,/swimmer/740324,
Jess Ebner,Misericordia,-1,,
Brynn Kelly,FDU-Florham,-1,,
Lacy Geurts,St. Norbert,-1,/swimmer/1565295,
Kailee Shermak,Grinnell,-1,/swimmer/541720,
Maree Elliott,Grinnell,-1,/swimmer/504039,
Aliya Swearngin,Grinnell,-1,/swimmer/572775,
Megan Pierce,St. Norbert,-1,NoMatch,
Sophia Carroll,Grinnell,-1,/swimmer/1387794,
Maclaryn Leonard,Beloit College,-1,/swimmer/2111346,
Sky Domingo,Ripon,-1,/swimmer/1841564,
Karla Sanchez,Lake Forest,-1,/swimmer/1164564,
Lexi LaCombe,St. Norbert,-1,,
Kaya Martin,Beloit College,-1,/swimmer/626964,
Sylvie Paddon-Jones,Lake Forest,-1,/swimmer/1337229,
Emily Hornung,Lawrence,-1,/swimmer/960871,
Myah Rozinek,Grinnell,-1,/swimmer/538940,
Capri Kalvelage,Lake Forest,-1,,
Stella Macfarlane,Lawrence,-1,/swimmer/599672,
Camryn Gonzales,Grinnell,-1,/swimmer/1399469,
Olivia Pluska,Grinnell,-1,/swimmer/1468846,
Olivia Klein,Grinnell,-1,NoMatch,
Irina Starostin,Lawrence,-1,/swimmer/1271854,
Eva Cuevas,Grinnell,-1,/swimmer/975166,
Michelle Paddon-Jones,Lake Forest,-1,/swimmer/520691,
Sydney Wight,St. Norbert,-1,NoMatch,
Ella Lawrence,St. Norbert,-1,NoMatch,
Hannah Sweet,Grinnell,-1,/swimmer/285823,
Jenna Brandenburg,St. Norbert,-1,/swimmer/1228320,
Lauren Sinclair,Illinois College,-1,/swimmer/538855,
Olivia Szabo Gartner,Lawrence,-1,,
Abbey Glaser,Illinois College,-1,,
Kaitlin Alberts,St. Norbert,-1,/swimmer/1335543,
Olivia Ashe,Lawrence,-1,/swimmer/677256,
Jenna Kollevoll,Grinnell,-1,/swimmer/805746,
A Herrick,Lawrence,-1,,
Dorothy Anna Russell,Grinnell,-1,,
Nora Krystowiak,Beloit College,-1,/swimmer/1153378,
Joelle Haensly,Grinnell,-1,,
Katie Oberheu,Monmouth,-1,/swimmer/581003,
Betsy Bates,Illinois College,-1,,
Lauren Johnson,Monmouth,-1,NoMatch,
Emily Rabas,Beloit College,-1,,
Brenann O'Leary,Ripon,-1,,
Genevieve Martinez,Grinnell,-1,/swimmer/837386,
Jamie Peterson,St. Norbert,-1,/swimmer/559973,
Sophie Czerwonka,Ripon,-1,/swimmer/634017,
Nina Takashima,Grinnell,-1,/swimmer/1104838,
Ellen Varley,St. Olaf,-1,/swimmer/529354,
Olga Merkadeau,Macalester,-1,/swimmer/903433,
Verity Wray-Raabolle,Macalester,-1,/swimmer/599618,
Emma Svendsen,St. Kate's,-1,/swimmer/479780,
Sammi Sheridan,Carleton,-1,,
Marit Isaacson,Gustavus,-1,/swimmer/599656,
Macey Whitlock,Gustavus,-1,/swimmer/745157,
Caroline Chapon,Macalester,-1,/swimmer/1161529,
Natalie Pollock,Macalester,-1,/swimmer/695107,
Mia Hocking,St. Kate's,-1,,
Madeline Ziegler,Gustavus,-1,/swimmer/588292,
Ellie Parker,Macalester,-1,NoMatch,
Aleia Johnson,Carleton,-1,/swimmer/589093,
Lissie Artley,Gustavus,-1,,
Mikayla Witte,Gustavus,-1,/swimmer/598296,
Tatum Hauck,St. Olaf,-1,/swimmer/448761,
Jenna Drummond,Carleton,-1,/swimmer/1218171,
Elizabeth Batsaikhan,Macalester,-1,,
Bella Van Den Heuvel,Gustavus,-1,,
Rachel Stumpf,St. Olaf,-1,/swimmer/491949,
Isabelle Riley,Carleton,-1,/swimmer/675240,
Caroline Crampton,Carleton,-1,/swimmer/1199929,
Sonya Green,Macalester,-1,/swimmer/637173,
Sydney Prowse,Gustavus,-1,/swimmer/632006,
Izabel Cox-Faxon,Macalester,-1,,
Olivia Johnson,Macalester,-1,/swimmer/291733,
Christina Narveson,St. Olaf,-1,/swimmer/448787,
Grace Hanson,Carleton,-1,/swimmer/1327319,
Reese Sprow,Gustavus,-1,/swimmer/1714118,
Abigail Marks,Carleton,-1,/swimmer/693246,
Isabel Capecci,Macalester,-1,/swimmer/679713,
Mara Johnson,St. Olaf,-1,NoMatch,
Kayli Huber,St. Olaf,-1,/swimmer/448049,
Melina Nilson,Macalester,-1,,
Charlotte Thomson,St. Olaf,-1,/swimmer/531053,
Jillian Dombroski,St. Kate's,-1,,
Jivana Nagpal,Carleton,-1,,
Karoline Fairbanks,St. Olaf,-1,/swimmer/637336,
Alison Wilcox,St. Olaf,-1,/swimmer/372317,
Ursula Bader,Gustavus,-1,/swimmer/1281319,
Katherine Ferri,Westfield State,-1,/swimmer/1189809,
Gina Ouellette,Gordon,-1,,
Grace Haxhinasto,Gordon,-1,/swimmer/1345111,
Emily Martin,Westfield State,-1,NoMatch,
Lily Brooks,Gordon,-1,NoMatch,
Ella Riccio,Bowdoin,-1,/swimmer/655562,
Jillian Cudney,Tufts,-1,/swimmer/399973,
Tatum Zupnik,Bowdoin,-1,/swimmer/404344,
Margie McLeod,Bates,-1,,
Ella Martin,Bowdoin,-1,/swimmer/493214,
Grace Walker,Amherst,-1,/swimmer/629860,
Lauren Eng,Amherst,-1,/swimmer/417495,
Zora Vujovic,Williams,-1,/swimmer/620001,
Isabelle Tagliaferro,Trinity C.,-1,,
Mary Laurita,Tufts,-1,/swimmer/243699,
Elizabeth Ramoy,Williams,-1,,
Amy Zhao,Williams,-1,/swimmer/182291,
Louise Hay,Middlebury,-1,/swimmer/845304,
Gabriella Landau,Colby,-1,/swimmer/876638,
Ella Caddeau,Middlebury,-1,,
Chesnie Cheung,Tufts,-1,/swimmer/652871,
Katie Hoffman,Amherst,-1,,
Emma Lee,Amherst,-1,/swimmer/645351,
Abigail Miller,Tufts,-1,NoMatch,
Cierra McCarty,Tufts,-1,/swimmer/505176,
Emma Schulman,Williams,-1,/swimmer/495490,
Jadyn George,Wesleyan,-1,/swimmer/1330343,
Morgan Lenoce,Trinity C.,-1,/swimmer/575784,
Rika Yahashiri,Williams,-1,/swimmer/651350,
Sophia Verkleeren,Williams,-1,/swimmer/526639,
Isabella Kellner,Wesleyan,-1,,
Stephanie Tropper,Bates,-1,/swimmer/809922,
Ella Brady,Hamilton,-1,/swimmer/539858,
Emma Claus,Tufts,-1,/swimmer/829149,
Addison Dunham,Trinity C.,-1,NoMatch,
Lily Moy,Colby,-1,,
Katt Withers,Hamilton,-1,,
Ellie Bailey,Colby,-1,/swimmer/2125052,
Caitlin Murphy,Williams,-1,/swimmer/354065,
Emma Digiacomo,Hamilton,-1,/swimmer/1069525,
Caitlin Chang,Wesleyan,-1,/swimmer/449280,
Isabel Pennington,Wesleyan,-1,/swimmer/503889,
Mia Zottola,Middlebury,-1,,
Caroline Shen,Hamilton,-1,/swimmer/623194,
Victoria Carroll,Wesleyan,-1,/swimmer/478269,
Morgan Porter,Bates,-1,/swimmer/712330,
Emily Fox,Middlebury,-1,/swimmer/892351,
Kate Briegel,Wesleyan,-1,/swimmer/816544,
Jennifer Adams,Amherst,-1,,
Natalie Young,Bates,-1,/swimmer/552248,
Caroline Hallmark,Bowdoin,-1,/swimmer/530099,
Marian Zottola,Middlebury,-1,/swimmer/404186,
Amalie Little,Wesleyan,-1,/swimmer/1444815,
Madeline Fitzgibbon,Bowdoin,-1,,
Hannah Vogt,Hamilton,-1,/swimmer/829224,
Sophie Cassily,Bates,-1,/swimmer/1136101,
Kate Wohl,Middlebury,-1,,
Ilaria Valentini,Wesleyan,-1,/swimmer/769746,
Sabrina Comess,Amherst,-1,/swimmer/543358,
Charlotte Wishnack,Williams,-1,/swimmer/649076,
Marissa Duffy,Hamilton,-1,/swimmer/491450,
Chloe Katz,Middlebury,-1,/swimmer/547561,
Frances Hayward,Williams,-1,/swimmer/480844,
Talia Skaistis,Bates,-1,,
Marie-eve Hebert,Connecticut,-1,/swimmer/1216469,
Eva Beiga,Trinity C.,-1,/swimmer/508332,
Madison Leong,Hamilton,-1,/swimmer/566621,
Avery Maxwell,Middlebury,-1,/swimmer/576925,
Caitlin Knight,Amherst,-1,/swimmer/478279,
Ruby Venturelli,Colby,-1,/swimmer/1281047,
Esme Blackstock,Tufts,-1,,
Caroline Rhodes,Hamilton,-1,/swimmer/323203,
Valeria Strohmeier,Tufts,-1,/swimmer/1183017,
Annika Edwards,Middlebury,-1,/swimmer/494962,
Maddy Reid,Middlebury,-1,,
Eloise Lavacek,Wesleyan,-1,/swimmer/912504,
Grace Brady,Middlebury,-1,/swimmer/1330330,
Alex Mayo,Colby,-1,,
Olivia Stevenson,Wesleyan,-1,/swimmer/445127,
Jocelyn Nichols,Amherst,-1,/swimmer/539376,
Maya Milrod,Wesleyan,-1,/swimmer/404074,
Samantha Simmons,Bates,-1,/swimmer/692332,
Lil Gross,Hamilton,-1,,
Ellie Mackle,Colby,-1,,
Gabriella Rickards,Colby,-1,/swimmer/576001,
Hannah Guay,Connecticut,-1,/swimmer/677953,
Bella Barragate,Middlebury,-1,,
Kathleen Deedy,Hamilton,-1,/swimmer/632601,
Maria Figueroa,Trinity C.,-1,/swimmer/660298,
Meera Pawale,Wesleyan,-1,/swimmer/1444816,
Sofie Fitzgerald,Connecticut,-1,,
Zoe Appio,Colby,-1,/swimmer/594418,
Tess Rhodes,Colby,-1,/swimmer/1304916,
Sara Matson,Trinity C.,-1,/swimmer/602696,
Helen Langer,Trinity C.,-1,/swimmer/655814,
Brooke Zurcher,Trinity C.,-1,/swimmer/798326,
Vivian Redmond,Wesleyan,-1,/swimmer/603829,
Megan Lee,Amherst,-1,/swimmer/405124,
Sahar Mumtaz,Tufts,-1,/swimmer/358757,
Danielle Eforo,Wesleyan,-1,/swimmer/1125391,
Lara Wujciak,Tufts,-1,/swimmer/566674,
Anika Rubocki,Bowdoin,-1,/swimmer/445805,
Allison Lacroix,Amherst,-1,,
Elise Fong,Tufts,-1,/swimmer/399925,
Ashley Kolpan,Hamilton,-1,/swimmer/623519,
Zofia Trzewik-Quinn,Connecticut,-1,,
Sara Defor,Bowdoin,-1,,
Lauren Thomas,Trinity C.,-1,NoMatch,
Maddie Wambach,Trinity C.,-1,,
Julia Johnson,Bates,-1,/swimmer/502985,
Liv Smith,Bowdoin,-1,,
Emma Nordquist,Hamilton,-1,/swimmer/1152008,
Amy Townend,Bates,-1,/swimmer/405034,
Marissa Chow,Tufts,-1,/swimmer/627614,
Cara Fritz,Middlebury,-1,/swimmer/1292981,
Claire Hoffmann,Connecticut,-1,/swimmer/1321265,
Kate Dustin,Trinity C.,-1,,
Hailey Vandenbosch,Middlebury,-1,/swimmer/416366,
Emma Fasullo,Bowdoin,-1,/swimmer/557391,
Julia Radomisli,Hamilton,-1,/swimmer/613163,
Cora Spelke,Amherst,-1,/swimmer/1112539,
Lydia Brutvan,Wesleyan,-1,/swimmer/1355304,
Asa Stone,Middlebury,-1,,
Sage Yenari,Middlebury,-1,/swimmer/568539,
Abbie Danko,Bates,-1,,
Irene Keh,Hamilton,-1,/swimmer/686715,
Zoe Tray,Middlebury,-1,,
Isabelle Hiller,Williams,-1,,
Olivia Kim,Bowdoin,-1,/swimmer/1335091,
Lauren Bessette,Trinity C.,-1,/swimmer/1149899,
Katie Walz,Wheaton MA,-1,,
Kay Shen,Springfield,-1,,
Tamara Wheater,Coast Guard,-1,/swimmer/494521,
Reese Hartmann,Wheaton MA,-1,/swimmer/494476,
Helen Sun,MIT,-1,NoMatch,
Evelyn Peters,MIT,-1,/swimmer/377668,
Lily Watson,Wheaton MA,-1,NoMatch,
Leah Kolb,Worcester Poly,-1,/swimmer/1180751,
Amelia Butler,Wheaton MA,-1,NoMatch,
Morgan Foltz,Worcester Poly,-1,/swimmer/1125446,
Audrey Daniels,Babson,-1,/swimmer/1551736,
Iris Yang,MIT,-1,NoMatch,
Katie Kostecki,MIT,-1,,
Ellie Hiestand,Coast Guard,-1,/swimmer/481552,
Vivian Shao,MIT,-1,/swimmer/547194,
Stella Shipps,MIT,-1,/swimmer/520395,
Meg Dickinson,Wheaton MA,-1,,
Natalie Chamberlin,Springfield,-1,/swimmer/1351226,
Grace Keogh,Coast Guard,-1,/swimmer/449706,
Megan Schneider,Mount Holyoke,-1,/swimmer/1551645,
Dana O'Brien,Coast Guard,-1,,
Chloe Swanson,MIT,-1,/swimmer/529161,
Jung Joo Kim,Wellesley,-1,,
Caroline Kolmodin,Smith,-1,/swimmer/570497,
Alexa Dicenso,Wheaton MA,-1,/swimmer/1309365,
Mona Li,Wellesley,-1,,
Eliza Williams,Mount Holyoke,-1,/swimmer/679865,
Adji Diouf,Mount Holyoke,-1,/swimmer/1160815,
Audrey Dino,Worcester Poly,-1,/swimmer/572689,
Kamlyn Yosick,Mount Holyoke,-1,/swimmer/2147649,
Ana Curry,Wheaton MA,-1,/swimmer/521943,
Anna Callaghan,Worcester Poly,-1,/swimmer/584949,
Kc Macleod,Worcester Poly,-1,,
Tailyn Schaufelberger,Coast Guard,-1,/swimmer/1230654,
Lada DiMascolo,Worcester Poly,-1,,
Allison Kramer,Wheaton MA,-1,/swimmer/2304569,
