Name,School,Power,Link,Hometown
Jordan Buechler,West Virginia,10.49,/swimmer/403016,"Springfield, VA"
Kate Beckish,West Virginia,22.96,/swimmer/417038,"Williamston, SC"
Ashleen O'Brien,TCU,-1.0,,
Trinity Sadecky,Iowa State,34.89,/swimmer/457044,"Iowa City, IA"
Ellie McLeod,Texas,9.02,/swimmer/549316,"Houston, TX"
Ashley Bengtson,Iowa State,20.55,/swimmer/636058,"Normal, IL"
Cayla Prophater,TCU,20.25,/swimmer/398871,"Mercer Island, WA"
Taylor Conley,Kansas,18.05,/swimmer/505512,"Carmel, IN"
Anna Elendt,Texas,2.16,/swimmer/1157988,"Dreieich, GER"
Brinley Horras,Iowa State,17.12,/swimmer/573841,"Ames, IA"
Paige Hanley,Iowa State,25.72,/swimmer/418894,"Orinda, CA"
Paige Dressel,West Virginia,26.02,/swimmer/416179,"Oconomowoc, WI"
Jasmine Weiland,Iowa State,23.69,/swimmer/550798,"Highland Village, TX"
Ellie Wehrmann,Kansas,-1.0,,
Abby Reardon,West Virginia,13.85,/swimmer/489823,"Chesapeake, VA"
Kaelyn McClain,West Virginia,32.53,/swimmer/526441,"Pittsburgh, PA"
Alaina Breitbach,Iowa State,24.91,/swimmer/454012,"Stevens Point, WI"
Kara Church,Kansas,13.06,/swimmer/357576,"Scottsdale, AZ"
Sydney Jackson,Iowa State,16.51,/swimmer/452920,"Temecula, CA"
Keely Tierney,Iowa State,23.28,/swimmer/372280,"Eagan, MN"
Lauren Musbach,West Virginia,18.8,/swimmer/495521,"Richmond Heights, OH"
Katie Cross,Kansas,-1.0,,
Emma Walker,Kansas,17.95,/swimmer/491158,"Salt Lake City, UT"
Shelby Gerving,West Virginia,18.4,/swimmer/403083,"Leesburg, VA"
Sydney Lu,Texas,-1.0,,
Haley Schmitt,Connecticut,21.82,/swimmer/1240235,"Fulshear, TX"
Isabella Wylie,Georgetown,21.07,/swimmer/468894,"Scottsdale, AZ"
Kali Fischer,Xavier,24.88,/swimmer/1192476,"Saint Paul, MN"
Natalie Heim,Seton Hall,18.87,/swimmer/593462,"Middletown, NJ"
Melissa Lowry,Connecticut,17.65,/swimmer/736842,"Bridgeton, NJ"
Lexi Elkovitch,Villanova,-1.0,,
Molly Benson,Villanova,-1.0,,
Leiya Istambouli,Seton Hall,25.19,/swimmer/502432,"Danbury, CT"
Clara Keiser,Xavier,23.06,/swimmer/580741,"Cincinnati, OH"
Josie McCartney,Seton Hall,-1.0,,
Cora Martin,Georgetown,30.11,/swimmer/331323,"Louisville, KY"
Abigail Tchoukaleff,Providence,-1.0,,
Courtney Reilly,Providence,41.2,/swimmer/709376,"Bedford Hills, NY"
Catherine Horner,Seton Hall,31.52,/swimmer/629621,"Lampeter, PA"
Cara Stapleton,Villanova,-1.0,,
Sophia Roche,Providence,40.73,/swimmer/523583,"EAST LONGMEADOW, MA"
Mandy Zajdzinski,Seton Hall,-1.0,,
Anna Voelkerding,Xavier,29.55,/swimmer/412821,"Cleves, OH"
Hailey Harkins,Georgetown,27.82,/swimmer/478290,"Chatham, NJ"
Emily Landwehr,Butler,28.27,/swimmer/488987,"McFarland, WI"
Shannon Kurtz,Providence,31.81,/swimmer/593508,"Somerset, NJ"
Nora Murphy,Providence,41.13,/swimmer/371450,"Sarasota, FL"
Niamh Hofland,Connecticut,6.57,/swimmer/508978,"Newport, GBR"
Grace Crane,Butler,100.0,/swimmer/1295358,"Canton, OH"
Erin Ritz,Xavier,23.87,/swimmer/348198,"Victor, NY"
Emma Jury,Xavier,24.09,/swimmer/500943,"Louisville, KY"
Sami Martin,Providence,100.0,/swimmer/1426482,"Hillsville, VA"
Kate Lair,Xavier,20.02,/swimmer/413016,"Dayton, OH"
Hannah Wasmuth,Villanova,13.85,/swimmer/509659,"Norcross, GA"
Audra McSharry,Connecticut,19.11,/swimmer/333937,"Greenville, SC"
Kayla Mendonca,Connecticut,24.15,/swimmer/1186966,"Madison, CT"
Madi Field,Seton Hall,-1.0,,
Audrey Pastorek,Villanova,16.5,/swimmer/507348,"Savannah, GA"
Isabella Defonte,Seton Hall,35.48,/swimmer/368702,"Long Beach, NY"
Anna Baker,Xavier,26.36,/swimmer/503247,"Mason, OH"
Jamie Gindorf,Butler,32.22,/swimmer/495947,"Crystal Lake, IL"
Meredith Mutter,Seton Hall,28.95,/swimmer/503882,"Pottstown, PA"
Nicole Burg,Connecticut,23.78,/swimmer/504029,"Chanhassen, MN"
Angela Gambardella,Connecticut,15.09,/swimmer/495437,"North Haven, CT"
Nicole Bastian,Seton Hall,31.53,/swimmer/494263,"Bloomfield Hills, MI"
Emily Guerrera,Xavier,32.07,/swimmer/485935,"Northville, MI"
Katherine Winklosky,Providence,-1.0,,
Sarah Frie,Seton Hall,29.05,/swimmer/530103,"Waterford, VA"
Katherine Zenick,Ohio St,-1.0,,
Catherine Russo,Ohio St,5.92,/swimmer/400785,"Butte, MT"
Elizabeth Broshears,Indiana,10.68,/swimmer/403337,"Evansville, IN"
Cat Stanford,Penn St,-1.0,,
Indy Jongman,Minnesota,-1.0,,
Claire Newman,Michigan,12.33,/swimmer/939788,"Freeland, MI"
Lexi Kucera,Nebraska,-1.0,,
Mary Brinker,Penn St,22.1,/swimmer/422244,"East Aurora, NY"
Isabella Wallace,Northwestern,15.94,/swimmer/419148,"Portland, OR"
Casey Chung,Michigan,8.51,/swimmer/494347,"Ann Arbor, MI"
Avery Williams,Indiana,16.06,/swimmer/505666,"Carmel, IN"
Maeve O'Driscoll,Minnesota,-1.0,,
Kendal Schreder,Purdue,18.9,/swimmer/403372,"Temperance, MI"
Madison Black,Iowa,-1.0,,
Caitlin Cairns,Nebraska,15.26,/swimmer/375875,"Colorado Springs, CO"
Laurel Bludgen,Illinois,20.06,/swimmer/485916,"Aurora, IL"
Gabriela Donahue,Nebraska,-1.0,,
Lily Olson,Illinois,-1.0,,
Mallory Jump,Iowa,5.65,/swimmer/434417,"Saint Charles, IL"
Ella Stein,Nebraska,18.55,/swimmer/416169,"Hudson, WI"
Abby Harter,Purdue,-1.0,,
Noelle Kaufmann,Michigan,8.48,/swimmer/372926,"Mount kisco, NY"
Anna Pfeiffer,Iowa,22.31,/swimmer/401070,"Peosta, IA"
Kali Sayovitz,Purdue,17.64,/swimmer/447749,"Sauk Centre, MN"
Shannon Stott,Nebraska,19.98,/swimmer/614754,"St Albans, YK"
Paige Koscielski,Illinois,17.28,/swimmer/486693,"Rochester Hills, MI"
Katia Soudakova,Minnesota,-1.0,,
Alyssa Graves,Iowa,11.35,/swimmer/488973,"Hartland, WI"
Anna Kurzydlo,Illinois,30.67,/swimmer/399581,"Deerfield, IL"
Cathy Graham,Indiana,-1.0,,
Katie Dougherty,Rutgers,91.06,/swimmer/2058272,"Jacksonville, FL"
Lauren Beard Beard,Illinois,-1.0,,
Angelina Rossi,Purdue,22.29,/swimmer/503457,"Edmond, OK"
Anna Peshenko,Indiana,41.06,/swimmer/1462059,"Elkins Park, PA"
Ella Ristic,Indiana,4.57,/swimmer/377173,"Laguna Niguel, CA"
Annika Wagner,Northwestern,6.68,/swimmer/307342,"Park Ridge, IL"
Cara Bognar,Illinois,-1.0,,
Cat Salladin Salladin,Rutgers,-1.0,,
Evie Sierra,Purdue,-1.0,,
Samantha Heywood,Indiana,-1.0,,
Kathryn Ackerman,Michigan,2.3,/swimmer/494064,"Grand Haven, MI"
Emily Ecker,Wisconsin,12.96,/swimmer/495496,"cape elizabeth, ME"
Erika Chen,Northwestern,11.48,/swimmer/452864,"Rockville, MD"
Maya Geringer,Ohio St,15.79,/swimmer/551740,"Dublin, OH"
Elle Braun,Wisconsin,14.68,/swimmer/405096,"Oreland, PA"
Elle Niebuhr,Minnesota,20.81,/swimmer/1180130,"Minneapolis, MN"
Mia Lachey,Ohio St,19.44,/swimmer/358383,"New Albany, OH"
Sophia Tuinman,Michigan,8.41,/swimmer/403361,"Northville, MI"
Abby Henderson,Penn St,-1.0,,
Sarah Barton,Nebraska,16.96,/swimmer/551018,"Huntersville, NC"
Lola Mull,Northwestern,4.76,/swimmer/486664,"Portland , MI"
Abby Jahns,Purdue,-1.0,,
Meghan Niziolek,Illinois,29.57,/swimmer/504079,"Bartlett, IL"
Phoebe Bacon,Wisconsin,1.08,/swimmer/404486,"Chevy Chase, MD"
Kaylyn Schoof,Wisconsin,3.72,/swimmer/358265,"Muskego, WI"
Ella Miller,Minnesota,15.62,/swimmer/495460,"Shelburne, VT"
Paula Rodriguez Rivero,Minnesota,26.88,/swimmer/1267825,"LAS PALMAS DE GRAN CANARIA, ESP"
Madesyn Ronquillio,Nebraska,24.44,/swimmer/409839,"Tracy, CA"
Anna Freed,Indiana,11.68,/swimmer/435536,"Bradenton, FL"
Anna Redican,Penn St,19.59,/swimmer/403022,"RESTON, VA"
Kyra Sommerstad,Ohio St,13.27,/swimmer/400006,"Port Jefferson, NY"
Ellie Brandbergh,Penn St,-1.0,,
Claire Donan,Michigan,4.27,/swimmer/491495,"Louisville, KY"
Alexa Puccini,Iowa,19.12,/swimmer/415942,"Naperville, IL"
Catherine Loughlin,Penn St,-1.0,,
Tristan Harrison,Ohio St,13.31,/swimmer/660692,"Suffolk, VA"
Kylie Rydland,Penn St,18.93,/swimmer/529169,"Eden Prairie, MN"
Masy Folcik,Purdue,17.78,/swimmer/494241,"Rockford, MI"
Holley Dennis,Minnesota,14.26,/swimmer/403735,"Highlands Ranch, CO"
Tina Celik,Rutgers,8.57,/swimmer/450629,"Kranj, SLO"
Molly Urkiel,Minnesota,20.1,/swimmer/529148,"Rosemount, MN"
Alex Anagnostopoulos,Wisconsin,-1.0,,
Megan Van Berkom,Minnesota,8.67,/swimmer/509637,"Chatham, IL"
Callahan Dunn,Wisconsin,-1.0,,
Morgan Rinn,Penn St,7.26,/swimmer/399920,"Oceanside, NY"
Jordyn Schnell,James Madison,29.89,/swimmer/337682,"Buffalo, MN"
Nicole Chiappa,Delaware,25.31,/swimmer/809630,"North Wales, PA"
Emily Drakopoulos,James Madison,25.85,/swimmer/453785,"Clifton, VA"
Victoria Palochik,Drexel,21.4,/swimmer/234667,"Nazareth, PA"
Elizabeth Kuhlkin,William & Mary,15.33,/swimmer/404631,"Vienna, VA"
Corinne Davenport,William & Mary,21.21,/swimmer/571359,"Elon, NC"
Sydni Diehl,James Madison,18.85,/swimmer/627634,"Barrington, RI"
Sydney Querner,William & Mary,24.86,/swimmer/417493,"laguna niguel, CA"
Kat Vanbourgondien,William & Mary,-1.0,,
Madison Cottrell,James Madison,17.73,/swimmer/596914,"Henrico, VA"
Shay Walker,Towson,25.27,/swimmer/586815,"Stafford, VA"
Liz Jones,Towson,-1.0,,
Tiffany Matulis,Towson,27.52,/swimmer/509009,"BURR RIDGE, IL"
Emily Wisniewski,James Madison,21.19,/swimmer/478324,"Moorestown, NJ"
Brooke Knisely,UNC Wilmington,15.73,/swimmer/952761,"Roanoke, VA"
Lauren Dicamillo,Drexel,30.63,/swimmer/356698,"Coatesville, PA"
Sophie Newell,Drexel,30.13,/swimmer/474585,"Houston, TX"
Victoria Dichak,Towson,26.11,/swimmer/550982,"Indian Land, SC"
Sophia Landeryou,UNC Wilmington,29.58,/swimmer/1337479,"HERNDON, VA"
Cameron Gring,James Madison,10.88,/swimmer/403978,"Reading, PA"
Lauren Aylmer,James Madison,17.65,/swimmer/399975,"Garnerville, NY"
Emily Oettinger,UNC Wilmington,40.02,/swimmer/517943,"Charlotte, NC"
Aislinn Mitchell,Delaware,20.32,/swimmer/575791,"West Hartford, CT"
Maddie Frick,Towson,-1.0,,
Sarah Rice,William & Mary,27.24,/swimmer/495269,"Cohasset, MA"
Hannah Owings,UNC Wilmington,27.84,/swimmer/530249,"Silver Spring, MD"
Gabby Perotti,UNC Wilmington,-1.0,,
Julia Cichowska,Delaware,-1.0,,
Samantha Casolo,Towson,17.04,/swimmer/358940,"Frederick, MD"
Lauren Underwood,UNC Wilmington,-1.0,,
Abby Parks,UNC Asheville,-1.0,,
Zuzu Rabiniak,FGCU,-1.0,,
Sydney Houtz,Liberty,26.26,/swimmer/495130,"Mifflintown, PA"
Hannah Huenefeld,Liberty,20.36,/swimmer/480502,"Ruston, LA"
Raea Farquharson,Liberty,27.6,/swimmer/520708,"Chester, VA"
Heather Gardner,Liberty,16.49,/swimmer/526266,"Mt.Pleasant, PA"
Alice Ulicka,FGCU,-1.0,,
Meredith Ashburn,Campbell,27.26,/swimmer/607652,"Grayson, GA"
Emma Hixenbaugh,FGCU,20.18,/swimmer/491507,"Louisville, KY"
Alexandra Haasser,Gardner-Webb,-1.0,,
Sam Kershner,UNC Asheville,-1.0,,
Chloe Harris,Liberty,15.02,/swimmer/551081,"Denver, NC"
Addison Wright,UNC Asheville,-1.0,,
Anna Frye,Gardner-Webb,30.07,/swimmer/372734,"Columbia, SC"
Emma Gelatt,Gardner-Webb,33.74,/swimmer/553440,"Woodstock, GA"
Paris Binard,Gardner-Webb,29.43,/swimmer/503386,"Fort Walton Beach, FL"
Peyton Turner,Old Dominion (W),-1.0,,
Ashley Kephart,North Florida,29.68,/swimmer/376138,"Sanford, FL"
Sarah Shiers,North Florida,32.15,/swimmer/545265,"Bellevue, WA"
Melody Giberson,GA Southern,30.95,/swimmer/579734,"Peachtree Corners, GA"
Emma Sutton,GA Southern,-1.0,,
Alexis Walker,UNC Asheville,-1.0,,
Karen Arngeirsdottir,FGCU,-1.0,,
Sydney Hall,Gardner-Webb,36.53,/swimmer/597959,"Carson, VA"
Rachel Daly,UNC Asheville,24.89,/swimmer/550983,"Cornelius, NC"
Aynslee Grasso,Campbell,37.34,/swimmer/518127,"Wake Forest, NC"
Emily Merton,FGCU,23.2,/swimmer/520213,"Jacksonville, FL"
Rachel Strickland,Liberty,21.54,/swimmer/476503,"Clayton, NC"
Kate Taylor,Virginia MI,-1.0,,
Jillian Maher,Virginia MI,55.5,/swimmer/1291517,"Enola, PA"
Sarah Liebenow,Virginia MI,63.8,/swimmer/416982,"Columbia, SC"
Jessica Cox,Virginia MI,-1.0,,
Alexis Durlacher,FGCU,19.09,/swimmer/365095,"JACKSONVILLE, FL"
Izza Gaskey,Campbell,-1.0,,
Gaby Shenot,UNC Asheville,-1.0,,
Mai Sudupe,Campbell,-1.0,,
Jamyson Robb,Liberty,13.22,/swimmer/495533,"Alliance, OH"
Avery Rogers,Campbell,27.83,/swimmer/616728,"Richmond, VA"
Sara Niepelova,FGCU,18.11,/swimmer/508784,"Piešťany, SVK"
Ellie Eckert,Gardner-Webb,-1.0,,
Emma Scruggs,GA Southern,25.11,/swimmer/506165,"Chattanooga, TN"
Sophia Macaisa,FGCU,20.62,/swimmer/375862,"Inverness, FL"
Abby Schoppa,GA Southern,-1.0,,
Kellie Knotts,Campbell,39.62,/swimmer/509838,"Cincinnati, OH"
Rebecca Winn,FGCU,25.27,/swimmer/855962,"Warwick, ENG"
Madelyn York,North Florida,43.43,/swimmer/532797,"Tallahassee, FL"
Tori Rucker,GA Southern,-1.0,,
Lilly Kasra,GA Southern,24.84,/swimmer/553418,"Atlanta, GA"
Kristine Mikkelsen,Campbell,-1.0,,
Abigail Leisure,Liberty,24.04,/swimmer/1135779,"Lutz, FL"
Mikaela Fullerton,UNC Asheville,14.46,/swimmer/473927,"Apex, NC"
Piper Burton,Campbell,24.28,/swimmer/418990,"Greensboro, NC"
Phoebe Browne,Incarnate Word,25.67,/swimmer/384717,"Franklin, TN"
Abby Surley,Gardner-Webb,-1.0,,
Maria Kristjansdottir,Campbell,-1.0,,
Anne Bowles,Virginia MI,19.82,/swimmer/647252,"Richmond, VA"
Elinah Phillip,Florida Int'l,13.48,/swimmer/420472,"Hertfordshire, ENG"
Klava Katayama,Marshall,-1.0,,
Imogen Meers,Rice,15.82,/swimmer/685653,"London, GBR"
Claire Kenney,Marshall,26.11,/swimmer/558726,"Brecksville, OH"
Delaney Biro,Florida Int'l,25.39,/swimmer/951195,"Coral Springs, FL"
Micaela Bernard,Fla Atlantic (W),26.3,/swimmer/495483,"Hightstown, NJ"
Lauren Hurt,Rice,15.57,/swimmer/500942,"Brentwood, TN"
Elizabeth Myers,Rice,14.71,/swimmer/354325,"Austin, TX"
Madeleine Nguyen,North Texas,38.9,/swimmer/628860,"Austin, TX"
Briana Gellineau,Rice,16.77,/swimmer/399907,"Amityville, NY"
Grace Cox,Marshall,31.24,/swimmer/1174736,"Vienna, WV"
Lauren Brantley,Rice,15.49,/swimmer/614663,"London, ENG"
Mackenzie Rider,Marshall,44.4,/swimmer/641650,"Greensboro, NC"
Maggie Casey,Fla Atlantic (W),7.6,/swimmer/506348,"Auburn, AL"
Tram Nguyen,North Texas,15.86,/swimmer/702575,"Ottawa, ON"
Sophie Hampson,Florida Int'l,19.59,/swimmer/502694,"Orlando, FL"
Maddie Anderson,Florida Int'l,91.73,/swimmer/1471924,"American Fork, UT"
Hannah Garner,Fla Atlantic (W),-1.0,,
Madeline Hart,Marshall,19.23,/swimmer/356783,"Cincinnati, OH"
Ryan Flynn,Florida Int'l,-1.0,,
Adrianna Barone,Florida Int'l,26.13,/swimmer/616800,"Lighthouse Point, FL"
Izabela Zekuciova,North Texas,-1.0,,
Ellie Maradyn,Florida Int'l,-1.0,,
Gina Cantoral,Marshall,25.68,/swimmer/452700,"Philadelphia, PA"
Naomee Miller,Marshall,17.94,/swimmer/495123,"Apollo, PA"
Alexandra Szolnoki,North Texas,-1.0,,
Mimi Filkin,Rice,-1.0,,
Diana Kolb,North Texas,28.58,/swimmer/606869,"Nacogdoches, TX"
Lauren Wright,Fla Atlantic (W),-1.0,,
Paige Banton,Marshall,19.85,/swimmer/661399,"Sault Ste Marie, ON"
Nika Culina,Fla Atlantic (W),8.53,/swimmer/933041,"Zagreb, CRO"
Audrey West,Marshall,29.6,/swimmer/488067,"Walton, KY"
Grace Valenza,Marshall,33.9,/swimmer/486814,"Cleveland, OH"
Eszter Laban,Marshall,-1.0,,
Ronja Riihinen,Oakland,17.34,/swimmer/508569,"Espoo, FIN"
Mia Keranen,Oakland,16.25,/swimmer/423427,"Fenton, MI"
Bree Moericke,Illinois-Chicago,30.28,/swimmer/574972,"Sun Prairie, WI"
Sophia Davis,Oakland,48.51,/swimmer/1176490,"Milwaukee, WI"
Makaila Scheiblein,Milwaukee,24.38,/swimmer/366101,"Woodridge, IL"
Emily Deitz,Cleveland St,30.81,/swimmer/461126,"Coeur d'Alene, ID"
Jessica Phillips,Illinois-Chicago,33.65,/swimmer/689950,"Downers Grove, IL"
Izabella Del Rosario,Illinois-Chicago,34.36,/swimmer/748330,"South Elgin, IL"
Catherine Imo,Youngstown St,43.05,/swimmer/515614,"Monroe, MI"
Jacqui Rude,Wis.- Green Bay,-1.0,,
Jenna Van Hoogstraten,Milwaukee,48.7,/swimmer/1163281,"Gonzales, LA"
Megan Greenley,Milwaukee,32.16,/swimmer/457030,"Bettendorf, IA"
Ella Anderson,Wis.- Green Bay,-1.0,,
Andie Timpe,Illinois-Chicago,35.57,/swimmer/372281,"Rogers, MN"
Ana Sousa,Cleveland St,9.94,/swimmer/1773255,"Sines, POR"
Betsey Walkowiak,Wis.- Green Bay,49.71,/swimmer/494452,"Davisburg, MI"
Jordan Stump,Cleveland St,35.26,/swimmer/547505,"Seville, OH"
Grace Mayes,Milwaukee,26.65,/swimmer/1343769,"Muskego, WI"
Ashlee Weltyk,Illinois-Chicago,34.94,/swimmer/494233,"Oxford, MI"
Grace Rauker,Wis.- Green Bay,26.53,/swimmer/598156,"Woodbury, MN"
Britney Sage,Youngstown St,36.51,/swimmer/547552,"Loudonville, OH"
Brooke Schuette,Youngstown St,28.47,/swimmer/567554,"Wauseon, OH"
Emma Theobald,IU Indianapolis,-1.0,,
Lizzie Zeller,Illinois-Chicago,-1.0,,
Gunnhildur Bj Baldursdottir,Youngstown St,-1.0,,
Jillian Rice,Oakland,32.18,/swimmer/1261551,"Cincinnati, OH"
Antoni Haupt,Milwaukee,31.29,/swimmer/529183,"Minnetonka, MN"
Jael Dankle,Youngstown St,33.39,/swimmer/520120,"Smithfield, PA"
Zoe Hendrickx,IU Indianapolis,26.21,/swimmer/615880,"Naples, FL"
Grace Morgan,Wis.- Green Bay,-1.0,,
Alli Misialek,Wis.- Green Bay,34.75,/swimmer/447684,"Vadnais Heights, MN"
Abbey Aycock,Oakland,28.28,/swimmer/1211918,"Knoxville, TN"
Maddy Albert-Nelson,Wis.- Green Bay,-1.0,,
Taira Juronis,Illinois-Chicago,21.61,/swimmer/1327024,"Palos Hills, IL"
Ella Kerr,Youngstown St,-1.0,,
Sam Malecki,Illinois-Chicago,-1.0,,
Lucy Borlase,Milwaukee,30.32,/swimmer/523042,"Wellington, NZL"
Lela Wagner,IU Indianapolis,41.66,/swimmer/496001,"Bismarck, IL"
Kellsie Krisch,Cleveland St,22.32,/swimmer/509758,"Carol Stream, IL"
Kelsey Thurin,Wis.- Green Bay,43.33,/swimmer/1312772,"Palm Harbor, FL"
Ana Eyre,Columbia,-1.0,,
Ava Franks,Yale,11.28,/swimmer/484198,"Irvington, NY"
Priscilla Wongso,Cornell,11.73,/swimmer/550554,"Plano, TX"
Alex Massey,Yale,-1.0,,
Jazlynn Pak,Columbia,12.5,/swimmer/400933,"Bothell, WA"
Georgia Young,Columbia,17.17,/swimmer/375317,"Santa Monica, CA"
Kellie Willhite,Brown,21.06,/swimmer/486668,"Naperville, IL"
Sam Scott,Brown,-1.0,,
Emma Babashak,Columbia,24.77,/swimmer/575758,"Wilton, CT"
Mia Saenger,Columbia,21.93,/swimmer/445889,"Eugene, OR"
Rachel Blackwell,Penn,36.4,/swimmer/404495,"Silver Spring, MD"
Emily Clements,Brown,12.82,/swimmer/403163,"Andover, MA"
Vivian Weng,Yale,10.32,/swimmer/489820,"Shrewsbury, MA"
Callie Breiter,Columbia,-1.0,,
Olivia Sutter,Cornell,19.27,/swimmer/419103,"Asheville, NC"
Isabella Paoletti,Yale,-1.0,,
Hadley DeBruyn,Penn,15.67,/swimmer/404225,"Swarthmore, PA"
Sophia Moore,Yale,17.53,/swimmer/197153,"Greenwich, CT"
Connar Melcher,Rider,29.29,/swimmer/622703,"Edinboro, PA"
GEORGIA WATKINS,Monmouth,-1.0,,
Serafina Viola,Fairfield,19.54,/swimmer/367432,"rochester, NY"
Megan Josephs,Iona Coll,44.35,/swimmer/526467,"Manalapan, NJ"
Sophia Swanson,Marist,35.53,/swimmer/442885,"East Hampton, NY"
Amanda Silva,Niagara,39.58,/swimmer/532603,"Tarpon Springs, FL"
Moana Houde-Camirand,Niagara,22.04,/swimmer/674502,"Gatineau, QC"
Lily Devaney,Iona Coll,41.8,/swimmer/539870,"Tuckahoe, NY"
Gianna Farina,Rider,37.21,/swimmer/417267,"Easton, PA"
Laina Bayles,Fairfield,38.78,/swimmer/484289,"Omaha, NE"
Kyla Guilfoil,Manhattan,36.71,/swimmer/1142827,"Fairport, NY"
Jessica O'Brien,Manhattan,-1.0,,
Natalie Colaizzo,Siena,63.53,/swimmer/528032,"Hyde Park, NY"
Maggie O'Donnell,Fairfield,-1.0,,
Kayla Kreger,Niagara,39.52,/swimmer/1282756,"Toledo, OH"
Sydney James,Niagara,50.54,/swimmer/358733,"Aberdeen, MD"
Jillian De Reyna,Niagara,-1.0,,
Sophia Burda,Marist,45.6,/swimmer/1275537,"Pleasant Valley, NY"
Paola Carlesso,Rider,40.15,/swimmer/503515,"Envigado, NJ"
Jordan O'Connor,Canisius,-1.0,,
Alexa Ploskonka,Monmouth,48.17,/swimmer/652974,"West Chester, PA"
Chloe Yoviene,Canisius,77.36,/swimmer/431995,"Orchard Park, NY"
Honor Brodie-Foy,Miami (Ohio),11.76,/swimmer/649345,"Toronto, ON"
Rachel Botting,Miami (Ohio),15.74,/swimmer/365019,"Fort Lauderdale, FL"
Maddy Gatrall,Akron,-1.0,,
Nicole Maier,Miami (Ohio),-1.0,,
Emily O'Connell,Miami (Ohio),-1.0,,
Lainie Bell,Eastern Mich,-1.0,,
Caroline Dunigan,Ohio,14.08,/swimmer/481592,"Lansdale, PA"
Meg Voigt,Ohio,-1.0,,
Rachel Sabotin,Akron,12.07,/swimmer/495529,"Columbus, IN"
Mia Naccarella,Buffalo,-1.0,,
Mollie Brackett,Ohio,-1.0,,
Sydney Conrad,Toledo,14.44,/swimmer/661850,"Guelph, ON"
Katie Shoen,Eastern Mich,-1.0,,
Riley McNichols,Bowling Green,30.6,/swimmer/547220,"Brecksville, OH"
Marcella Ribeiro,Ball State,-1.0,,
Abbey Whipple,Eastern Mich,30.29,/swimmer/609832,"State College, PA"
Kayleigh Witt,Ball State,26.51,/swimmer/505471,"Fishers, IN"
Peyton Farrell,Ohio,19.47,/swimmer/418966,"Beavercreek, OH"
Madeline Dyer,Akron,16.78,/swimmer/495522,"Akron, OH"
Maryellen Wolff,Bowling Green,-1.0,,
Betsy King,Ball State,-1.0,,
Riley Bunstine,Ohio,29.56,/swimmer/503114,"Alexandria, OH"
Rylie Kiefaber,Miami (Ohio),43.13,/swimmer/1277644,"Clifton, VA"
Giovanna Cappabianca,Akron,14.0,/swimmer/670542,"Hudson, OH"
Reese Dismukes,Miami (Ohio),27.19,/swimmer/505942,"Franklin, TN"
Rylie Turner,Miami (Ohio),45.39,/swimmer/557920,"Springfield, OH"
Grace Wood,Buffalo,32.9,/swimmer/367306,"Lakewood, NY"
Nejla Karic,Toledo,18.44,/swimmer/508684,"Sarajevo, BIH"
Astrid Halvorsen,Akron,-1.0,,
Karen Krosky,Bowling Green,25.24,/swimmer/558592,"BRECKSVILLE, OH"
Marij van der Mast,Buffalo,-1.0,,
Gabrielle Loring,Ohio,35.48,/swimmer/547673,"Hudson, OH"
Mary Kate Phillips,Ball State,28.15,/swimmer/543889,"Saint Charles, IL"
Sophia Kuehn,Ball State,22.05,/swimmer/543954,"Palatine, IL"
Morgan Schuld,Toledo,34.73,/swimmer/547729,"Rocky River, OH"
Maggie Clough,Akron,-1.0,,
Laura Wright,Ball State,21.04,/swimmer/495516,"Fort Wayne, IN"
Jovana Duric,Toledo,12.22,/swimmer/508614,"Becej, SRB"
Morgan Croaning,Ohio,23.88,/swimmer/505484,"Carmel, IN"
Olivia Morlok,Ohio,23.55,/swimmer/1131183,"Columbus, IN"
Celia Creviston,Ohio,-1.0,,
Gabby Vitela,Bowling Green,-1.0,,
Gabby Brust,Ohio,-1.0,,
Christy Harper,Bowling Green,-1.0,,
Namie Edge,Bowling Green,-1.0,,
Kasey Keaney,Buffalo,32.01,/swimmer/526280,"Altamont, NY"
Sara Lahrach Sanchez,Miami (Ohio),-1.0,,
Ava Vial,Bowling Green,21.93,/swimmer/661743,"Port Williams, NS"
Gaby Jenkins,SIUC (W),-1.0,,
Anna Lucas,Missouri St (W),-1.0,,
Jordan Wenner,Missouri St (W),17.53,/swimmer/402986,"Ashburn, VA"
Abbey Desmet,SIUC (W),-1.0,,
Maria Torres Nole,SIUC (W),-1.0,,
Taylor Short,Northern Iowa,26.04,/swimmer/457061,"Waukesha, WI"
Anika Lam,Missouri St (W),23.16,/swimmer/462488,"Olathe, KS"
Fernanda Sanchez Gongora,SIUC (W),17.95,/swimmer/1149775,"Celaya, MEX"
Melanie Scheiblein,SIUC (W),28.18,/swimmer/495854,"Woodridge, IL"
Alexa Markl,Evansville (W),22.85,/swimmer/403788,"Scottsdale, AZ"
Aubry Matthews,Little Rock,50.09,/swimmer/858871,"Fairview, TX"
Iryna Tsesiul,Evansville (W),-1.0,,
Mikayla Jasek,Illinois St,27.14,/swimmer/543846,"Aurora, IL"
Nicole Horton,SIUC (W),31.96,/swimmer/469021,"Scottsdale, AZ"
Cheryl Poulsen,Little Rock,38.5,/swimmer/722001,"Katy, TX"
Clare Christensen,Northern Iowa,32.35,/swimmer/573687,"Atlantic, IA"
