ID,50 Y Free Time,50 S Free Time,50 L Free Time,100 Y Free Time,100 S Free Time,100 L Free Time,200 Y Free Time,200 S Free Time,200 L Free Time,500 Y Free Time,400 S Free Time,400 L Free Time,1000 Y Free Time,800 S Free Time,800 L Free Time,1650 Y Free Time,1500 S Free Time,1500 L Free Time,100 Y Back Time,100 S Back Time,100 L Back Time,200 Y Back Time,200 S Back Time,200 L Back Time,100 Y Breast Time,100 S Breast Time,100 L Breast Time,200 Y Breast Time,200 S Breast Time,200 L Breast Time,100 Y Fly Time,100 S Fly Time,100 L Fly Time,200 Y Fly Time,200 S Fly Time,200 L Fly Time,100 Y IM Time,100 S IM Time,200 Y IM Time,200 S IM Time,200 L IM Time,400 Y IM Time,400 S IM Time,400 L IM Time,50 Y Free Points,50 S Free Points,50 L Free Points,100 Y Free Points,100 S Free Points,100 L Free Points,200 Y Free Points,200 S Free Points,200 L Free Points,500 Y Free Points,400 S Free Points,400 L Free Points,1000 Y Free Points,800 S Free Points,800 L Free Points,1650 Y Free Points,1500 S Free Points,1500 L Free Points,100 Y Back Points,100 S Back Points,100 L Back Points,200 Y Back Points,200 S Back Points,200 L Back Points,100 Y Breast Points,100 S Breast Points,100 L Breast Points,200 Y Breast Points,200 S Breast Points,200 L Breast Points,100 Y Fly Points,100 S Fly Points,100 L Fly Points,200 Y Fly Points,200 S Fly Points,200 L Fly Points,100 Y IM Points,100 S IM Points,200 Y IM Points,200 S IM Points,200 L IM Points,400 Y IM Points,400 S IM Points,400 L IM Points
286313,,,,,,,,,,,,,,,,,,,1:09.02,,,,,,,,,,,,1:06.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,100.0,,,,,,,,,,,,,
803327,24.57,,,,,1:05.79,,,2:40.24,,,,,,,,,,1:02.83,,,,,,1:11.23,,,,,,,,,,,,,,,,,,,,96.48,,,,,100.0,,,100.0,,,,,,,,,,100.0,,,,,,100.0,,,,,,,,,,,,,,,,,,,
456916,24.37,,,50.85,,,,,2:04.96,4:54.72,,,,,,,,,56.31,,,2:00.87,,,1:07.91,,,,,,57.73,,,2:03.82,,,,,2:03.40,,,4:22.52,,,82.04,,,55.56,,,,,44.46,44.61,,,,,,,,,66.52,,,55.09,,,98.58,,,,,,79.24,,,60.27,,,,,53.04,,,47.13,,
540840,23.49,,,48.53,,,1:44.66,,,4:49.65,,,,,,19:25.91,,,56.97,,,2:15.55,,,1:01.23,,,2:15.27,,,53.69,,,2:18.38,,,59.11,,1:58.80,,,4:25.05,,,66.89,,,37.43,,,29.4,,,38.63,,,,,,100.0,,,75.51,,,100.0,,,46.47,,,54.19,,,49.93,,,100.0,,,96.43,,40.07,,,54.75,,
1860443,,,29.28,58.26,,,2:16.68,,,,,,,,,,,,1:16.99,,,2:47.07,,,1:21.50,,,3:13.69,,,,,,,,,,,2:41.55,,,,,,,,52.92,74.01,,,100.0,,,,,,,,,,,,100.0,,,100.0,,,100.0,,,100.0,,,,,,,,,,,100.0,,,,,
268549,21.35,,,47.28,,,1:47.45,,,5:15.94,,,,,,,,,,,,,,,59.19,,,2:09.97,,,53.61,,,,,,,,1:57.84,,,,,,20.17,,,22.36,,,33.93,,,76.61,,,,,,,,,,,,,,,27.01,,,31.15,,,40.59,,,,,,,,31.06,,,,,
568339,,,30.17,55.20,,,1:56.29,,,5:06.67,,,10:44.63,,,17:46.79,,,1:08.41,,,,,2:52.21,1:12.43,,,2:45.82,,,1:05.14,,,2:26.91,,,1:07.24,,2:16.03,,,4:56.99,,,,,65.65,48.16,,,37.24,,,33.76,,,40.41,,,36.86,,,100.0,,,,,100.0,77.53,,,100.0,,,93.99,,,100.0,,,94.82,,59.13,,,69.07,,
1340979,,,28.87,54.51,,,2:03.11,,,5:33.36,,,11:58.24,,,,,,59.86,,,2:10.94,,,,,1:23.78,2:43.16,,,,,1:11.31,2:24.99,,,1:09.29,,2:14.98,,,5:11.20,,,,,45.27,42.71,,,62.64,,,71.53,,,93.83,,,,,,49.57,,,53.98,,,,,78.46,99.76,,,,,65.08,96.32,,,100.0,,55.5,,,94.37,,
445823,25.07,,,,,1:02.79,2:02.19,,,5:31.78,,,,,10:28.90,,,,1:00.02,,,2:10.17,,,,,1:17.28,2:27.43,,,1:00.22,,,2:15.40,,,,,2:10.09,,,4:40.77,,,44.43,,,,,45.11,59.04,,,69.12,,,,,77.77,,,,50.76,,,51.29,,,,,40.28,47.63,,,53.48,,,60.07,,,,,39.31,,,43.01,,
446474,27.33,,,1:02.23,,,2:08.28,,,,,,,,,,,,,,,,,,,,,,,,1:01.97,,,,,,,,2:23.97,,,5:02.65,,,86.82,,,100.0,,,83.87,,,,,,,,,,,,,,,,,,,,,,,,66.31,,,,,,,,84.2,,,78.87,,
448083,25.56,,,55.44,,,1:59.97,,,5:27.82,,,11:15.67,,,18:42.22,,,1:02.18,,,2:13.52,,,1:24.33,,,,,,1:05.20,,,2:30.48,,,1:05.88,,2:22.08,,,5:06.38,,,53.01,,,50.09,,,50.59,,,60.75,,,59.14,,,56.8,,,66.76,,,63.2,,,100.0,,,,,,93.53,,,100.0,,,60.63,,77.08,,,85.53,,
448593,21.54,,,46.17,,,1:41.97,,,4:52.81,,,9:54.68,,,17:40.05,,,50.09,,,1:51.74,,,1:03.12,,,2:26.98,,,52.73,,,2:19.27,,,,,2:00.48,,,4:24.38,,,32.71,,,21.81,,,22.3,,,46.13,,,32.44,,,61.31,,,23.36,,,29.81,,,66.06,,,100.0,,,46.08,,,100.0,,,,,49.55,,,58.46,,
427153,30.9,,,1:02.07,,,2:09.95,,,5:42.74,,,,,,,,,1:07.02,,,,,2:48.57,,,,,,,1:24.28,,,,,,,,2:55.55,,,,,,100.0,,,100.0,,,88.2,,,83.56,,,,,,,,,100.0,,,,,100.0,,,,,,,100.0,,,,,,,,100.0,,,,,
470713,29.83,,,1:12.99,,,,,,,,,,,,,,,1:16.59,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,100.0,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
369405,27.58,,,58.48,,,2:02.89,,,5:32.36,,,12:15.85,,,21:34.72,,,1:14.26,,,2:44.53,,,1:17.56,,,2:49.76,,,1:26.11,,,3:07.54,,,1:14.66,,2:35.06,,,5:38.50,,,87.9,,,72.46,,,57.27,,,67.76,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,100.0,,,100.0,,
2709114,,,26.59,,,59.12,,,2:06.84,,,,,,,,,,,,1:02.77,,,2:17.76,,,,,,,,,1:02.00,,,2:20.46,,,,,2:21.98,,,,,,13.72,,,21.29,,,19.42,,,,,,,,,,,,13.24,,,18.72,,,,,,,,,8.84,,,21.24,,,,,18.18,,,
804840,28.56,,,,,,2:12.56,,,5:58.26,,,,,,,,,,,,,,,1:10.04,,,,,,,,,,,,,,2:24.26,,,,,,100.0,,,,,,100.0,,,100.0,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,100.0,,,,,
612354,20.86,,,45.58,,,1:40.80,,,4:58.91,,,,,,,,,,,58.25,1:49.80,,,,,,2:12.82,,,50.14,,,1:50.78,,,,,1:51.92,,,4:17.52,,,17.17,,,14.03,,,15.71,,,52.25,,,,,,,,,,,20.84,19.04,,,,,,46.01,,,22.3,,,18.71,,,,,17.28,,,42.02,,
1261110,23.03,,,,,55.94,1:50.46,,,,,4:43.72,11:08.76,,,18:19.65,,,58.04,,,2:13.46,,,1:08.29,,,2:35.43,,,54.19,,,2:10.83,,,,,2:07.04,,,4:52.28,,,57.33,,,,,45.31,51.95,,,,,80.96,88.34,,,76.22,,,85.53,,,100.0,,,100.0,,,100.0,,,54.13,,,94.88,,,,,71.06,,,100.0,,
357093,22.84,,,50.12,,,1:55.67,,,5:24.04,,,12:46.58,,,20:54.70,,,1:03.14,,,,,,57.31,,,2:08.90,,,,,1:24.08,2:45.55,,,1:08.48,,2:08.11,,,4:32.13,,,46.9,,,45.57,,,66.83,,,90.46,,,100.0,,,100.0,,,100.0,,,,,,15.38,,,27.97,,,,,100.0,100.0,,,100.0,,68.12,,,65.76,,
1330777,26.2,,,58.19,,,2:04.84,,,,,4:58.34,,,,,,,,,1:19.74,2:32.80,,,1:12.81,,,2:36.76,,,,,1:15.33,2:39.32,,,1:13.47,,,,2:44.66,5:06.12,,,64.71,,,73.39,,,69.55,,,,,67.9,,,,,,,,,100.0,100.0,,,80.32,,,77.27,,,,,94.42,100.0,,,100.0,,,,83.79,85.06,,
398158,,,27.48,54.78,,,2:00.96,,,5:37.79,,,12:13.23,,,20:19.26,,,1:03.39,,,2:21.96,,,1:19.30,,,2:54.34,,,,,1:06.62,2:17.80,,,1:12.24,,2:18.31,,,4:49.11,,,,,26.44,43.32,,,51.98,,,75.77,,,97.24,,,98.66,,,76.23,,,94.1,,,100.0,,,100.0,,,,,39.96,66.06,,,100.0,,63.43,,,55.05,,
518027,21.28,,,47.36,,,1:41.95,,,4:42.13,,,9:57.53,,,,,17:38.45,53.96,,,1:59.42,,,58.95,,,2:07.25,,,50.71,,,1:51.27,,,53.82,,1:53.49,,,4:01.08,,,28.0,,,31.39,,,22.23,,,30.82,,,34.34,,,,,49.14,53.96,,,58.23,,,35.46,,,32.3,,,30.04,,,23.27,,,21.57,,25.16,,,20.39,,
518027,21.28,,,47.36,,,1:41.95,,,4:42.13,,,9:57.53,,,,,17:38.45,53.96,,,1:59.42,,,58.95,,,2:07.25,,,50.71,,,1:51.27,,,53.82,,1:53.49,,,4:01.08,,,28.0,,,31.39,,,22.23,,,30.82,,,34.34,,,,,49.14,53.96,,,58.23,,,35.46,,,32.3,,,30.04,,,23.27,,,21.57,,25.16,,,20.39,,
1594905,,,31.58,58.38,,,2:01.07,,,5:25.51,,,,,,,,21:36.39,1:10.09,,,,,2:52.43,1:22.93,,,2:58.39,,,1:07.76,,,2:46.59,,,,,,,2:48.29,5:12.86,,,,,89.83,75.09,,,54.74,,,59.76,,,,,,,,100.0,100.0,,,,,100.0,100.0,,,100.0,,,100.0,,,100.0,,,,,,,96.15,97.48,,
292840,27.8,,,59.79,,,2:07.42,,,,,,,,,,,,1:09.48,,,2:24.36,,,1:49.41,,,,,,1:45.62,,,,,,,,2:26.69,,,5:27.42,,,92.41,,,84.24,,,75.19,,,,,,,,,,,,100.0,,,100.0,,,100.0,,,,,,100.0,,,,,,,,92.77,,,100.0,,
567847,21.88,,,48.48,,,1:47.69,,,4:58.65,,,,,,,,,53.14,,,2:01.49,,,,,1:25.69,,,,52.51,,,1:53.93,,,,,2:11.37,,,4:48.15,,,35.06,,,37.01,,,40.88,,,51.86,,,,,,,,,42.63,,,60.89,,,,,100.0,,,,40.32,,,29.04,,,,,89.04,,,98.56,,
479132,25.45,,,54.96,,,2:01.75,,,,,,10:55.29,,,,,,54.03,,,1:59.40,,,1:00.66,,,2:12.04,,,1:01.63,,,,,,1:00.84,,1:59.82,,,4:19.02,,,100.0,,,96.15,,,99.4,,,,,,68.49,,,,,,47.21,,,49.54,,,41.81,,,41.79,,,100.0,,,,,,100.0,,40.19,,,41.36,,
519821,23.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.76,,,,,,,,,,,,,,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.07,,,,,,,,,,,,,
689957,26.6,,,57.40,,,2:02.88,,,5:19.41,,,11:14.69,,,,,,1:07.15,,,2:26.81,,,1:11.70,,,2:50.15,,,,,,,,,,,2:17.62,,,,,,72.33,,,66.46,,,61.74,,,51.0,,,60.84,,,,,,100.0,,,100.0,,,72.25,,,100.0,,,,,,,,,,,64.74,,,,,
461044,21.75,,,47.59,,,1:44.84,,,,,4:13.74,9:48.41,,,16:19.93,,,52.66,,,,,2:10.12,1:08.11,,,2:26.98,,,50.83,,,1:53.27,,,57.11,,1:59.62,,,4:26.52,,,32.69,,,29.65,,,30.06,,,,,29.72,28.6,,,24.99,,,38.82,,,,,29.03,100.0,,,97.51,,,27.37,,,26.82,,,77.25,,42.97,,,57.32,,
510861,23.08,,,49.64,,,,,2:04.30,4:59.92,,,,,,,,,59.88,,,,,,,,1:08.11,,,2:31.40,55.79,,,,,,1:13.51,,2:00.55,,,4:39.64,,,63.03,,,51.14,,,,,46.15,56.96,,,,,,,,,100.0,,,,,,,,38.13,,,48.36,72.84,,,,,,100.0,,49.81,,,87.34,,
461256,,,29.60,,,1:02.95,1:58.08,,,5:22.68,,,,,10:31.42,,,19:48.69,1:01.25,,,2:11.49,,,1:11.94,,,2:36.91,,,,,1:12.89,,,,1:08.67,,2:14.85,,,4:55.43,,,,,56.49,,,46.21,43.63,,,55.66,,,,,79.9,,,72.61,60.16,,,55.91,,,73.97,,,77.78,,,,,76.23,,,,100.0,,55.05,,,66.44,,
573564,23.73,,,52.45,,,2:00.95,,,,,,,,,,,,,,,,,,1:01.91,,,2:18.61,,,,,,,,,57.92,,2:10.19,,,4:51.56,,,68.15,,,70.62,,,95.52,,,,,,,,,,,,,,,,,,50.7,,,63.86,,,,,,,,,93.28,,79.54,,,100.0,,
463612,,,32.34,1:00.03,,,2:21.02,,,,,6:18.14,,,,,,,1:11.44,,,2:43.61,,,1:08.55,,,,,2:56.78,,,,,,,1:22.60,,2:36.45,,,,,,,,100.0,90.27,,,100.0,,,,,100.0,,,,,,,100.0,,,100.0,,,49.31,,,,,69.87,,,,,,,100.0,,100.0,,,,,
440219,23.61,,,53.67,,,1:59.19,,,5:57.52,,,,,,,,,57.00,,,,,2:40.88,1:12.20,,,,,3:11.89,56.66,,,,,,1:25.10,,2:18.87,,,,,,74.45,,,90.76,,,94.72,,,100.0,,,,,,,,,81.3,,,,,100.0,100.0,,,,,100.0,81.0,,,,,,100.0,,100.0,,,,,
527059,26.02,,,59.55,,,2:49.23,,,6:21.34,,,,,,,,,,,1:25.23,2:38.52,,,1:11.61,,,2:36.65,,,1:04.80,,,2:43.84,,,1:20.21,,2:22.10,,,5:00.17,,,61.36,,,83.83,,,100.0,,,100.0,,,,,,,,,,,100.0,100.0,,,68.15,,,73.81,,,88.82,,,100.0,,,100.0,,77.16,,,73.41,,
488215,21.96,,,47.88,,,1:44.40,,,5:43.98,,,11:04.02,,,,,,1:01.92,,,,,,1:03.42,,,2:25.07,,,52.42,,,2:01.38,,,1:05.52,,1:59.86,,,,,,40.57,,,35.73,,,31.18,,,100.0,,,83.99,,,,,,100.0,,,,,,68.43,,,95.55,,,43.54,,,59.71,,,100.0,,47.27,,,,,
505600,20.69,,,44.04,,,1:34.05,,,4:14.68,,,,,7:54.70,14:57.92,,,53.46,,,,,2:01.43,1:04.62,,,,,2:34.73,53.94,,,1:56.26,,,1:14.74,,,,2:06.16,,,4:24.03,14.36,,,2.96,,,1.0,,,1.0,,,,,1.0,1.0,,,45.2,,,,,5.06,72.0,,,,,61.54,52.02,,,37.05,,,100.0,,,,13.36,,,6.71
592105,21.89,,,48.51,,,1:56.31,,,5:29.64,,,,,,,,,56.35,,,2:13.46,,,,,1:20.99,,,,54.91,,,,,,,,,,2:32.84,,,,35.25,,,37.26,,,77.22,,,100.0,,,,,,,,,69.88,,,100.0,,,,,100.0,,,,60.31,,,,,,,,,,100.0,,,
505600,20.69,,,44.04,,,1:34.05,,,4:14.68,,,,,7:54.70,14:57.92,,,53.46,,,,,2:01.43,1:04.62,,,,,2:34.73,53.94,,,1:56.26,,,1:14.74,,,,2:06.16,,,4:24.03,14.36,,,2.96,,,1.0,,,1.0,,,,,1.0,1.0,,,45.2,,,,,5.06,72.0,,,,,61.54,52.02,,,37.05,,,100.0,,,,13.36,,,6.71
396208,23.93,,,51.85,,,1:53.23,,,5:06.45,,,10:43.31,,,17:49.09,,,1:03.26,,,2:18.83,,,1:20.08,,,,,3:33.43,1:00.85,,,,,2:49.61,1:05.25,,2:19.34,,,,,5:51.75,76.38,,,67.38,,,63.59,,,63.99,,,67.76,,,62.01,,,100.0,,,100.0,,,100.0,,,,,100.0,100.0,,,,,100.0,100.0,,100.0,,,,,100.0
572180,,,32.63,1:00.58,,,2:17.38,,,5:57.40,,,13:51.87,,,23:05.64,,,1:11.25,,,,,3:03.72,1:14.80,,,,,3:11.88,,,1:17.43,3:19.94,,,1:15.85,,2:24.81,,,5:10.22,,,,,100.0,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,,,100.0,100.0,,,,,100.0,,,100.0,100.0,,,100.0,,100.0,,,100.0,,
641531,22.76,,,50.77,,,1:52.78,,,5:07.35,,,,,,,,,55.81,,,2:03.98,,,1:01.61,,,2:17.94,,,54.08,,,2:08.23,,,57.69,,2:02.19,,,4:30.72,,,51.9,,,57.2,,,61.66,,,65.43,,,,,,,,,65.07,,,70.93,,,49.2,,,63.44,,,53.2,,,83.55,,,82.68,,52.31,,,64.83,,
489091,,,,,,,1:55.70,,,5:12.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2:15.51,,,,,,,,,,,,71.27,,,72.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,
377795,21.78,,,,,51.63,,,1:51.26,4:26.11,,,9:08.47,,,15:30.42,,,55.62,,,,,,,,,,,,49.20,,,1:47.74,,,,,2:03.86,,,4:12.61,,,30.23,,,,,8.21,,,2.26,6.71,,,1.0,,,6.92,,,60.51,,,,,,,,,,,,11.33,,,5.93,,,,,54.74,,,31.2,,
346698,22.5,,,47.59,,,1:44.36,,,4:51.70,,,,,,,,,52.23,,,1:55.00,,,1:15.17,,,,,,51.33,,,2:02.67,,,58.27,,1:58.09,,,,,,40.48,,,24.77,,,22.79,,,39.21,,,,,,,,,29.27,,,30.19,,,100.0,,,,,,23.53,,,50.65,,,67.98,,31.89,,,,,
777345,24.6,,,55.32,,,2:08.03,,,5:45.01,,,12:28.94,,,,,,1:06.64,,,2:19.04,,,1:19.50,,,2:55.56,,,1:03.27,,,2:28.68,,,1:12.10,,2:22.03,,,5:11.52,,,87.21,,,100.0,,,100.0,,,100.0,,,100.0,,,,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,100.0,,,100.0,,
486944,,,26.40,53.69,,,2:16.71,,,,,5:46.56,,,,,,,1:03.81,,,,,,58.88,,,,,2:35.51,1:19.54,,,,,,,,1:58.60,,,,,,,,60.1,90.97,,,100.0,,,,,100.0,,,,,,,100.0,,,,,,34.98,,,,,60.69,100.0,,,,,,,,42.7,,,,,
970915,25.16,,,54.77,,,2:03.49,,,5:48.07,,,,,,,,,1:06.05,,,,,,,,,,,,58.60,,,,,,,,2:25.40,,,,,,100.0,,,94.14,,,100.0,,,100.0,,,,,,,,,100.0,,,,,,,,,,,,87.42,,,,,,,,100.0,,,,,
1208811,28.98,,,1:04.79,,,2:27.93,,,6:37.90,,,,,,,,,,,,,,,,,,,,,1:14.41,,,,,,,,,,,,,,100.0,,,100.0,,,100.0,,,100.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,
574639,25.94,,,57.19,,,2:07.66,,,5:47.57,,,,,,,,,1:05.50,,,2:23.42,,,,,,,,,1:19.71,,,,,,,,,,,,,,59.89,,,64.66,,,81.23,,,94.28,,,,,,,,,95.64,,,100.0,,,,,,,,,100.0,,,,,,,,,,,,,
551297,,,28.59,53.85,,,1:53.17,,,5:01.16,,,10:26.42,,,17:28.08,,,58.00,,,2:03.77,,,1:14.16,,,2:38.65,,,1:00.31,,,2:19.51,,,,,2:13.11,,,4:38.13,,,,,41.11,37.62,,,26.56,,,26.73,,,28.93,,,29.84,,,36.14,,,30.2,,,90.49,,,83.72,,,54.17,,,75.0,,,,,49.17,,,39.04,,
663038,22.16,,,47.46,,,1:42.13,,,4:49.74,,,,,,,,,55.34,,,1:59.80,,,59.70,,,2:14.51,,,52.27,,,2:02.37,,,,,1:58.13,,,4:23.56,,,40.27,,,28.6,,,20.31,,,38.75,,,,,,,,,60.96,,,54.31,,,35.84,,,51.62,,,38.42,,,59.65,,,,,37.73,,,52.17,,
2190841,24.85,,,53.41,,,1:56.81,,,5:22.08,,,11:07.58,,,18:24.89,,,1:00.58,,,2:19.43,,,1:13.99,,,2:46.58,,,,,1:07.05,2:12.62,,,,,2:13.81,,,4:51.39,,,41.83,,,34.96,,,37.47,,,52.5,,,50.35,,,50.61,,,54.99,,,84.06,,,89.85,,,100.0,,,,,37.6,50.98,,,,,51.28,,,57.42,,
399099,23.78,,,52.36,,,1:53.04,,,5:02.57,,,10:29.84,,,17:35.11,,,58.45,,,2:10.63,,,1:15.44,,,2:50.54,,,,,1:07.48,2:28.15,,,1:04.78,,2:11.10,,,4:48.91,,,23.41,,,25.28,,,24.22,,,26.6,,,25.38,,,29.09,,,38.37,,,51.46,,,96.43,,,100.0,,,,,45.41,100.0,,,65.02,,39.33,,,54.73,,
438168,,,30.29,,,1:04.45,,,2:20.70,,,4:51.89,,,,,,,1:02.80,,,2:18.48,,,,,1:21.42,,,2:55.74,1:14.72,,,,,2:55.76,1:04.76,,,,2:37.18,,,5:33.39,,,69.19,,,64.93,,,63.69,,,57.26,,,,,,,71.77,,,81.95,,,,,67.32,,,66.91,100.0,,,,,100.0,52.63,,,,63.37,,,63.35
1248167,49.7,,,,,,,,,,,,,,,,,,,,,,,,1:43.87,,,,,,1:31.02,,,,,,,,3:01.23,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,100.0,,,,,,,,100.0,,,,,
271724,21.43,,,47.57,,,1:42.03,,,4:42.77,,,,,,,,,52.40,,,1:54.98,,,58.95,,,2:08.36,,,57.85,,,,,,,,1:51.99,,,,,,21.52,,,24.61,,,14.81,,,26.9,,,,,,,,,30.53,,,30.12,,,25.48,,,26.38,,,76.4,,,,,,,,12.64,,,,,
607822,25.45,,,53.31,,,1:54.61,,,,,4:44.31,11:07.33,,,18:38.04,,,58.50,,,2:07.43,,,1:10.89,,,2:38.77,,,57.76,,,,,2:26.55,1:03.93,,2:06.65,,,4:31.11,,,51.05,,,33.55,,,31.42,,,,,45.45,55.66,,,57.4,,,39.67,,,42.0,,,66.51,,,84.14,,,35.55,,,,,37.57,67.58,,28.62,,,28.85,,
607822,25.45,,,53.31,,,1:54.61,,,,,4:44.31,11:07.33,,,18:38.04,,,58.50,,,2:07.43,,,1:10.89,,,2:38.77,,,57.76,,,,,2:26.55,1:03.93,,2:06.65,,,4:31.11,,,51.05,,,33.55,,,31.42,,,,,45.45,55.66,,,57.4,,,39.67,,,42.0,,,66.51,,,84.14,,,35.55,,,,,37.57,67.58,,28.62,,,28.85,,
520042,21.3,,,46.32,,,1:38.69,,,,,3:58.45,9:28.53,,,,,,50.30,,,1:49.94,,,55.32,,,2:01.58,,,51.77,,,1:54.53,,,50.96,,1:48.06,,,4:16.22,,,24.68,,,19.62,,,8.66,,,,,7.83,16.1,,,,,,21.11,,,19.49,,,8.28,,,12.22,,,34.52,,,31.07,,,26.23,,5.66,,,39.89,,
430882,,,29.30,56.56,,,2:04.86,,,5:26.59,,,11:49.14,,,20:08.56,,,1:02.73,,,2:15.29,,,1:15.00,,,2:50.86,,,1:09.26,,,2:36.94,,,1:03.72,,2:16.16,,,4:53.08,,,,,53.06,57.65,,,67.06,,,58.95,,,78.53,,,93.5,,,70.81,,,68.14,,,93.03,,,100.0,,,100.0,,,100.0,,,57.1,,55.98,,,61.48,,
1162262,28.36,,,1:00.93,,,2:13.40,,,5:56.11,,,13:38.46,,,22:43.13,,,1:12.31,,,3:17.49,,,1:22.77,,,3:01.92,,,1:05.98,,,2:36.23,,,,,2:26.76,,,5:20.14,,,100.0,,,98.91,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,,,99.58,,,100.0,,
401305,21.7,,,47.54,,,1:45.68,,,,,,,,,,,,50.21,,,1:52.34,,,,,,,,,52.07,,,,,,,,1:52.97,,,,,,26.13,,,24.38,,,27.47,,,,,,,,,,,,14.96,,,21.43,,,,,,,,,28.9,,,,,,,,15.59,,,,,
2304891,,,28.68,54.26,,,1:59.10,,,5:19.49,,,11:12.09,,,18:39.15,,,,,1:12.79,,,2:36.28,1:16.42,,,2:47.53,,,1:00.02,,,,,2:36.64,1:03.96,,2:17.95,,,4:46.28,,,,,100.0,93.42,,,91.17,,,81.3,,,82.7,,,81.95,,,,,100.0,,,100.0,100.0,,,100.0,,,100.0,,,,,100.0,100.0,,100.0,,,89.59,,
455115,21.55,,,,,55.04,,,2:00.26,4:52.21,,,10:37.19,,,,,17:52.49,50.02,,,1:49.09,,,56.91,,,2:06.70,,,51.26,,,1:57.60,,,53.21,,1:51.13,,,4:00.24,,,32.89,,,,,36.53,,,32.45,45.24,,,62.69,,,,,55.12,22.84,,,20.86,,,21.98,,,30.61,,,34.29,,,45.34,,,17.51,,17.58,,,19.15,,
455115,21.55,,,,,55.04,,,2:00.26,4:52.21,,,10:37.19,,,,,17:52.49,50.02,,,1:49.09,,,56.91,,,2:06.70,,,51.26,,,1:57.60,,,53.21,,1:51.13,,,4:00.24,,,32.89,,,,,36.53,,,32.45,45.24,,,62.69,,,,,55.12,22.84,,,20.86,,,21.98,,,30.61,,,34.29,,,45.34,,,17.51,,17.58,,,19.15,,
493774,21.97,,,48.11,,,1:44.88,,,4:52.44,,,,,10:40.23,,,20:06.13,55.62,,,1:59.98,,,,,1:22.39,,,3:03.31,57.19,,,,,2:58.55,,,,,2:34.03,,,5:43.71,33.65,,,31.9,,,27.83,,,41.3,,,,,100.0,,,100.0,60.51,,,51.71,,,,,100.0,,,100.0,74.29,,,,,100.0,,,,,100.0,,,100.0
623467,,,28.57,53.50,,,1:56.72,,,5:32.61,,,,,,,,,1:07.36,,,2:22.16,,,1:07.33,,,2:28.45,,,1:02.60,,,,,,,,2:13.06,,,,,,,,42.14,34.98,,,38.76,,,67.85,,,,,,,,,100.0,,,96.77,,,41.54,,,49.43,,,71.4,,,,,,,,45.63,,,,,
495977,23.63,,,49.65,,,1:45.79,,,4:46.75,,,,,,,,,57.14,,,2:00.07,,,,,,,,,53.56,,,1:57.47,,,1:11.21,,2:03.48,,,4:23.55,,,69.87,,,47.09,,,33.6,,,34.53,,,,,,,,,77.08,,,55.35,,,,,,,,,48.85,,,41.35,,,100.0,,57.16,,,52.16,,
614434,21.81,,,46.49,,,1:38.88,,,4:28.24,,,9:29.02,,,15:41.43,,,,,1:04.16,2:04.90,,,56.11,,,2:00.05,,,50.01,,,1:49.25,,,,,1:47.87,,,3:49.03,,,33.78,,,20.94,,,9.28,,,10.31,,,16.4,,,10.94,,,,,61.14,74.74,,,12.95,,,8.08,,,21.36,,,13.9,,,,,5.11,,,1.0,,
1285711,,,29.05,54.64,,,1:56.02,,,5:04.45,,,10:26.23,,,17:49.46,,,,,1:14.28,2:10.11,,,1:10.53,,,2:31.65,,,1:02.83,,,2:20.24,,,1:02.93,,2:12.12,,,4:42.17,,,,,100.0,95.72,,,75.91,,,60.82,,,54.82,,,62.18,,,,,100.0,97.4,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,92.28,,,86.51,,
527895,27.17,,,59.63,,,2:06.01,,,5:36.94,,,,,,,,,1:17.95,,,,,,1:24.13,,,,,,1:15.12,,,,,,1:16.34,,2:21.62,,,,,6:32.95,83.58,,,86.51,,,74.34,,,77.08,,,,,,,,,100.0,,,,,,100.0,,,,,,100.0,,,,,,100.0,,79.44,,,,,100.0
