ID,50 Y Free Time,50 S Free Time,50 L Free Time,100 Y Free Time,100 S Free Time,100 L Free Time,200 Y Free Time,200 S Free Time,200 L Free Time,500 Y Free Time,400 S Free Time,400 L Free Time,1000 Y Free Time,800 S Free Time,800 L Free Time,1650 Y Free Time,1500 S Free Time,1500 L Free Time,100 Y Back Time,100 S Back Time,100 L Back Time,200 Y Back Time,200 S Back Time,200 L Back Time,100 Y Breast Time,100 S Breast Time,100 L Breast Time,200 Y Breast Time,200 S Breast Time,200 L Breast Time,100 Y Fly Time,100 S Fly Time,100 L Fly Time,200 Y Fly Time,200 S Fly Time,200 L Fly Time,100 Y IM Time,100 S IM Time,200 Y IM Time,200 S IM Time,200 L IM Time,400 Y IM Time,400 S IM Time,400 L IM Time,50 Y Free Points,50 S Free Points,50 L Free Points,100 Y Free Points,100 S Free Points,100 L Free Points,200 Y Free Points,200 S Free Points,200 L Free Points,500 Y Free Points,400 S Free Points,400 L Free Points,1000 Y Free Points,800 S Free Points,800 L Free Points,1650 Y Free Points,1500 S Free Points,1500 L Free Points,100 Y Back Points,100 S Back Points,100 L Back Points,200 Y Back Points,200 S Back Points,200 L Back Points,100 Y Breast Points,100 S Breast Points,100 L Breast Points,200 Y Breast Points,200 S Breast Points,200 L Breast Points,100 Y Fly Points,100 S Fly Points,100 L Fly Points,200 Y Fly Points,200 S Fly Points,200 L Fly Points,100 Y IM Points,100 S IM Points,200 Y IM Points,200 S IM Points,200 L IM Points,400 Y IM Points,400 S IM Points,400 L IM Points
493823,24.58,,,55.98,,,2:02.25,,,,,5:07.48,,,,,,,1:00.31,,,,,2:35.02,1:07.96,,,2:32.11,,,1:03.30,,,3:08.01,,,1:15.75,,2:11.49,,,4:43.95,,,36.18,,,54.49,,,59.28,,,,,83.65,,,,,,,52.25,,,,,76.41,45.52,,,60.68,,,77.18,,,100.0,,,100.0,,40.57,,,47.89,,
417854,,,28.6,54.58,,,2:06.93,,,5:49.96,,,12:07.46,,,,,,1:06.70,,,2:29.08,,,1:19.17,,,,,,58.04,,,2:14.41,,,,,,,2:38.58,5:02.25,,,,,42.58,43.26,,,78.16,,,95.35,,,98.36,,,,,,100.0,,,100.0,,,100.0,,,,,,36.81,,,56.61,,,,,,,67.75,78.16,,
538703,,,29.2,53.43,,,1:55.98,,,5:17.39,,,11:14.00,,,,,,1:08.58,,,2:30.14,,,1:22.16,,,2:49.22,,,1:04.74,,,2:27.29,,,1:16.03,,2:19.23,,,5:10.11,,,,,51.5,33.06,,,34.09,,,45.98,,,53.42,,,,,,100.0,,,100.0,,,100.0,,,100.0,,,88.3,,,100.0,,,100.0,,66.7,,,91.11,,
367438,25.31,,,54.59,,,1:59.52,,,5:30.20,,,11:38.59,,,,,,1:01.15,,,2:15.55,,,1:23.78,,,2:55.85,,,,1:21.07,,2:36.45,,,1:11.98,,2:27.93,,,5:16.89,,,48.59,,,41.85,,,46.65,,,64.25,,,70.72,,,,,,58.3,,,69.11,,,100.0,,,100.0,,,,100.0,,100.0,,,100.0,,99.74,,,100.0,,
408891,25.31,,,53.91,,,1:53.00,,,5:02.28,,,10:34.19,,,17:43.19,,,1:02.86,,,2:11.04,,,1:24.52,,,2:53.46,,,1:03.21,,,2:16.44,,,1:06.94,,2:15.50,,,4:40.40,,,48.59,,,38.08,,,26.0,,,26.24,,,31.77,,,33.48,,,72.26,,,54.33,,,100.0,,,100.0,,,76.43,,,63.77,,,68.46,,53.73,,,42.45,,
169318,,,29.35,53.62,,,1:56.50,,,5:09.20,,,,,,,,,57.78,,,2:07.05,,,,,1:36.24,2:51.26,,,56.74,,,2:03.78,,,,,2:12.90,,,4:43.60,,,,,54.02,35.88,,,37.98,,,35.04,,,,,,,,,34.0,,,40.74,,,,,100.0,100.0,,,27.89,,,22.53,,,,,45.11,,,47.35,,
569114,,,31.06,56.87,,,2:02.58,,,,,,,,,,,,1:04.38,,,2:21.06,,,,,1:29.02,2:36.22,,,59.70,,,2:11.59,,,,,2:14.78,,,4:44.40,,,,,82.14,60.24,,,58.12,,,,,,,,,,,,84.57,,,90.45,,,,,100.0,72.39,,,47.88,,,44.74,,,,,51.31,,,47.64,,
404925,25.10,,,54.75,,,,,2:14.72,5:18.95,,,10:56.70,,,18:13.35,,,1:07.51,,,,,,,,,,,,1:02.43,,,,,,,,2:21.84,,,,,,44.95,,,44.59,,,,,43.82,48.13,,,46.19,,,45.08,,,100.0,,,,,,,,,,,,70.02,,,,,,,,76.19,,,,,
399040,24.96,,,53.20,,,,,2:07.29,,,4:25.03,,,9:04.84,17:39.37,,,59.86,,,2:05.29,,,1:14.94,,,2:38.46,,,,,1:07.95,,,2:21.73,1:15.01,,2:09.30,,,,,5:05.52,42.55,,,32.74,,,,,21.47,,,17.97,,,18.46,32.06,,,48.89,,,35.02,,,94.78,,,81.52,,,,,49.42,,,30.17,100.0,,33.71,,,,,25.95
419009,26.28,,,54.53,,,1:53.83,,,4:59.49,,,,,9:16.65,17:27.92,,,1:00.15,,,2:10.41,,,1:09.72,,,2:25.25,,,,,1:06.65,2:09.32,,,1:06.67,,2:10.67,,,4:31.90,,,66.22,,,42.87,,,28.77,,,22.81,,,,,26.27,27.86,,,51.05,,,52.13,,,57.04,,,40.03,,,,,41.06,39.59,,,66.44,,37.97,,,29.97,,
358195,,,28.42,55.68,,,1:58.81,,,5:17.38,,,11:01.90,,,,,,1:05.35,,,,,,1:05.75,,,2:26.08,,,58.15,,,,,,,,2:07.49,,,4:38.38,,,,,39.93,52.03,,,46.29,,,45.96,,,49.67,,,,,,93.43,,,,,,31.87,,,42.43,,,37.59,,,,,,,,28.22,,,39.42,,
1170529,25.81,,,56.32,,,2:02.94,,,5:29.60,,,11:18.54,,,19:53.84,,,1:03.31,,,2:18.67,,,1:05.97,,,2:22.55,,,1:01.55,,,2:34.47,,,1:10.61,,2:12.89,,,4:43.03,,,57.51,,,57.3,,,61.97,,,63.36,,,61.16,,,88.57,,,75.96,,,82.7,,,33.19,,,32.42,,,62.97,,,100.0,,,97.54,,45.08,,,46.47,,
427962,25.81,,,55.76,,,1:59.39,,,,,4:54.26,,,,,,,1:03.28,,,,,2:45.05,,,1:34.96,,,,59.20,,,2:29.76,,,1:12.50,,2:16.35,,,4:58.04,,,57.51,,,52.68,,,48.43,,,,,61.09,,,,,,,75.71,,,,,100.0,,,100.0,,,,45.12,,,100.0,,,100.0,,56.62,,,70.86,,
409633,,,29.46,54.46,,,,,2:11.35,5:08.11,,,10:31.74,,,,,18:25.80,1:04.04,,,2:14.02,,,1:11.16,,,2:28.79,,,1:01.78,,,2:13.24,,,1:07.28,,2:11.01,,,4:36.20,,,,,55.74,42.32,,,,,33.36,33.63,,,30.26,,,,,39.37,82.09,,,65.03,,,66.91,,,50.45,,,64.8,,,52.58,,,71.03,,39.05,,,36.19,,
492981,25.37,,,1:00.84,,,2:18.62,,,,,,,,,,,,,,,,,,1:15.62,,,2:53.33,,,1:01.00,,,2:36.20,,,,,2:29.66,,,,,,49.64,,,95.98,,,100.0,,,,,,,,,,,,,,,,,,97.83,,,100.0,,,57.68,,,100.0,,,,,100.0,,,,,
892351,,,29.76,54.63,,,1:55.19,,,5:13.13,,,11:00.19,,,18:18.88,,,1:03.90,,,2:22.72,,,1:14.98,,,2:54.58,,,58.62,,,2:07.96,,,,,2:20.09,,,4:53.54,,,,,59.03,43.65,,,33.41,,,42.33,,,50.75,,,49.49,,,81.72,,,99.09,,,96.84,,,100.0,,,41.65,,,35.26,,,,,73.72,,,63.28,,
494268,,,32.27,57.82,,,1:59.61,,,5:14.98,,,10:47.08,,,18:08.15,,,1:02.04,,,2:12.50,,,1:22.62,,,2:54.14,,,,,1:14.66,2:32.59,,,1:09.74,,2:19.25,,,4:47.09,,,,,100.0,70.12,,,49.24,,,42.7,,,39.9,,,43.03,,,65.64,,,59.51,,,100.0,,,100.0,,,,,97.87,100.0,,,90.37,,66.77,,,52.82,,
486803,24.13,,,52.34,,,1:51.33,,,5:09.04,,,,,,,,,56.48,,,2:00.71,,,1:12.84,,,,,,55.63,,,2:03.19,,,1:02.19,,2:05.87,,,4:42.44,,,28.9,,,26.45,,,20.54,,,34.83,,,,,,,,,25.23,,,20.85,,,78.94,,,,,,20.59,,,20.8,,,35.28,,23.43,,,45.56,,
403723,,,28.76,,,1:01.54,,,2:07.92,4:59.16,,,10:05.18,,,17:04.97,,,59.52,,,2:07.64,,,,,1:25.00,2:37.38,,,,,1:06.91,2:15.68,,,,,2:08.24,,,4:28.93,,,,,44.97,,,43.71,,,23.26,22.4,,,14.63,,,19.7,,,46.38,,,42.7,,,,,90.24,77.85,,,,,42.71,61.06,,,,,30.47,,,25.79,,
603867,,,29.28,,,1:03.72,,,2:18.56,5:18.28,,,11:27.61,,,19:10.14,,,1:01.78,,,,,2:38.44,1:21.40,,,2:51.07,,,58.67,,,2:33.88,,,,,,,2:40.69,,,,,,52.92,,,59.42,,,56.38,47.2,,,67.67,,,68.72,,,63.58,,,,,88.27,100.0,,,100.0,,,41.28,,,100.0,,,,,,,74.49,,,
419099,24.81,,,53.25,,,,,2:16.38,,,5:16.62,,,,,,,56.93,,,,,2:23.01,1:10.72,,,,,3:11.54,1:01.87,,,,,2:56.01,,,2:10.01,,,,,5:19.25,40.02,,,33.11,,,,,49.16,,,100.0,,,,,,,28.22,,,,,38.72,63.85,,,,,100.0,65.51,,,,,100.0,,,35.91,,,,,43.56
399612,26.08,,,55.51,,,1:59.04,,,,,,,,,,,,59.68,,,2:10.47,,,,,,,,,1:06.18,,,,,,,,2:19.94,,,,,,62.47,,,49.09,,,44.9,,,,,,,,,,,,47.23,,,50.91,,,,,,,,,100.0,,,,,,,,69.24,,,,,
580315,28.17,,,59.70,,,2:13.81,,,6:00.72,,,,,,,,,1:05.16,,,2:21.33,,,1:28.38,,,,,,1:02.31,,,2:26.47,,,,,2:27.09,,,,,,100.0,,,87.16,,,100.0,,,100.0,,,,,,,,,91.75,,,93.36,,,100.0,,,,,,69.05,,,100.0,,,,,96.37,,,,,
403063,26.90,,,57.76,,,2:04.17,,,5:23.05,,,,,,,,,,,,,,,1:05.09,,,2:21.84,,,1:02.29,,,2:21.20,,,,,,2:29.25,,4:54.06,,,78.19,,,67.84,,,64.32,,,53.87,,,,,,,,,,,,,,,26.52,,,29.28,,,67.83,,,78.59,,,,,,50.25,,63.09,,
1896240,,28.96,,,,1:00.43,,,2:05.62,,,4:37.44,,,10:20.01,,,,,,1:06.41,,,2:18.84,,,1:12.62,,,2:32.90,,,1:06.70,,2:51.66,,,1:03.54,,,2:17.90,,,4:52.67,,64.35,,,,27.4,,,13.2,,,33.36,,,72.89,,,,,,33.33,,,20.62,,,17.63,,,9.08,,,37.08,,100.0,,,29.2,,,9.53,,,7.28
493319,27.17,,,,,1:09.12,2:04.43,,,5:21.81,,,11:12.09,,,19:13.90,,,1:16.57,,,,,3:01.78,1:08.62,,,2:28.24,,,1:04.81,,,2:16.48,,,,,,,2:42.38,,,5:36.46,83.58,,,,,92.51,65.35,,,52.12,,,52.13,,,68.55,,,100.0,,,,,100.0,48.07,,,47.44,,,88.91,,,61.37,,,,,,,79.74,,,66.81
643132,27.59,,,59.87,,,2:15.28,,,,,,13:11.59,,,,,,1:14.07,,,,,,1:15.58,,,2:43.20,,,,,1:09.85,2:21.00,,,,,,,2:43.51,,,5:54.42,92.18,,,88.76,,,100.0,,,,,,100.0,,,,,,100.0,,,,,,99.78,,,98.21,,,,,62.22,80.64,,,,,,,83.79,,,96.06
368831,26.95,,,58.98,,,2:01.26,,,5:18.50,,,10:55.94,,,18:07.23,,,1:03.89,,,2:13.88,,,1:23.53,,,2:52.10,,,59.25,,,2:09.75,,,1:05.56,,2:16.32,,,4:44.86,,,79.18,,,78.63,,,53.1,,,47.5,,,41.5,,,41.15,,,80.41,,,62.97,,,100.0,,,100.0,,,44.58,,,38.79,,,71.02,,56.52,,,48.35,,
358274,26.02,,,,,1:04.64,,,2:30.18,,,,,,,,,,,,1:19.26,,,2:54.28,1:03.98,,,2:24.24,,,,,1:12.48,,,,2:20.17,,2:13.45,,,,,,61.36,,,,,66.38,,,98.84,,,,,,,,,,,,100.0,,,100.0,21.58,,,37.15,,,,,81.12,,,,100.0,,46.9,,,,,
488229,,,30.91,56.71,,,1:59.81,,,5:25.61,,,,,10:42.43,,,,1:00.31,,,2:10.61,,,1:06.70,,,2:24.79,,,58.62,,,2:09.73,,,1:09.88,,2:07.16,,,4:31.72,,,,,79.74,60.57,,,49.99,,,57.54,,,,,93.56,,,,52.25,,,52.82,,,37.63,,,38.72,,,40.92,,,40.91,,,91.51,,27.23,,,29.72,,
447067,24.99,,,55.18,,,,,,,,,,,,,,,1:04.25,,,,,,1:12.32,,,,,,1:04.33,,,,,,,,2:21.79,,,,,,43.06,,,48.0,,,,,,,,,,,,,,,83.87,,,,,,75.15,,,,,,85.93,,,,,,,,76.0,,,,,
677919,24.41,,,54.35,,,2:02.27,,,,,,,,,,,,1:02.36,,,,,,,,,,,,1:11.77,,,,,,,,,,,,,,33.4,,,41.46,,,59.36,,,,,,,,,,,,68.97,,,,,,,,,,,,100.0,,,,,,,,,,,,,
448083,25.56,,,55.44,,,1:59.97,,,5:27.82,,,11:15.67,,,18:42.22,,,1:02.18,,,2:13.52,,,1:24.33,,,,,,1:05.20,,,2:30.48,,,1:05.88,,2:22.08,,,5:06.38,,,53.01,,,50.09,,,50.59,,,60.75,,,59.14,,,56.8,,,66.76,,,63.2,,,100.0,,,,,,93.53,,,100.0,,,60.63,,77.08,,,85.53,,
529352,,,29.24,,,1:04.91,,,,,,,,,,,,,,,,,,,1:17.28,,,,,3:15.99,1:00.18,,,,,,,,,,2:50.41,,,,,,52.3,,,68.47,,,,,,,,,,,,,,,,,,,100.0,,,,,100.0,52.4,,,,,,,,,,100.0,,,
447489,25.53,,,54.31,,,2:00.60,,,5:42.04,,,,,,,,,1:08.61,,,,,2:51.95,1:11.42,,,2:38.61,,,1:01.39,,,2:24.54,,,1:03.74,,2:15.85,,,4:58.42,,,52.47,,,41.15,,,52.96,,,82.45,,,,,,,,,100.0,,,,,100.0,68.73,,,82.03,,,61.71,,,94.51,,,45.57,,54.92,,,71.51,,
846335,26.98,,,59.90,,,2:04.94,,,,,,,,,,,,,,,,,,1:18.56,,,3:08.02,,,1:07.39,,,,,,1:07.35,,2:30.99,,,5:44.21,,,79.78,,,89.04,,,69.96,,,,,,,,,,,,,,,,,,100.0,,,100.0,,,100.0,,,,,,71.56,,100.0,,,100.0,,
574952,25.80,,,57.26,,,,,,,,,,,,,,,1:02.26,,,,,,1:16.09,,,,,,1:01.37,,,2:26.74,,,1:19.07,,2:26.05,,,,,,57.33,,,63.54,,,,,,,,,,,,,,,67.02,,,,,,100.0,,,,,,60.55,,,100.0,,,100.0,,92.26,,,,,
401091,25.11,,,54.01,,,2:02.61,,,5:35.59,,,11:55.29,,,19:56.57,,,1:00.56,,,2:14.68,,,1:14.96,,,2:46.35,,,,,1:07.18,2:23.95,,,1:10.60,,2:14.02,,,5:03.88,,,45.12,,,37.41,,,58.24,,,72.38,,,83.19,,,87.83,,,53.79,,,65.89,,,92.72,,,100.0,,,,,43.49,89.17,,,100.0,,48.78,,,79.88,,
1185525,,,,,,,,,,,,,,,,,,,1:01.55,,,,,,,,,,,,1:16.82,,,,,,,,2:23.49,,,,,,,,,,,,,,,,,,,,,,,,61.77,,,,,,,,,,,,100.0,,,,,,,,82.38,,,,,
529146,25.39,,,58.38,,,,,2:39.03,,,,,,,,,,,,,,,,,,1:36.07,,,3:23.37,,,,,,,,,,,,,,,49.99,,,75.09,,,,,100.0,,,,,,,,,,,,,,,,,,100.0,,,100.0,,,,,,,,,,,,,,
610599,26.48,,,57.99,,,2:10.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.02,,,69.84,,,92.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917020,26.72,,,59.85,,,2:15.48,,,6:19.89,,,12:57.95,,,,,,1:08.96,,,2:34.30,,,1:11.35,,,2:39.40,,,1:08.94,,,,,,1:25.42,,2:27.98,,,5:24.56,,,74.66,,,88.57,,,100.0,,,100.0,,,100.0,,,,,,100.0,,,100.0,,,68.24,,,84.75,,,100.0,,,,,,100.0,,99.94,,,100.0,,
1070075,26.93,,,59.38,,,2:13.60,,,6:06.01,,,,,12:23.19,21:36.37,,,1:07.17,,,2:29.85,,,1:21.51,,,3:03.70,,,1:10.16,,,2:39.39,,,1:09.60,,2:34.41,,,,,,78.78,,,84.18,,,100.0,,,100.0,,,,,100.0,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,89.23,,100.0,,,,,
372263,26.93,,,57.66,,,2:02.12,,,5:29.53,,,11:36.70,,,,,,1:05.65,,,,,,,,,,,,1:04.05,,,,,,,,2:18.51,,,,,,78.78,,,66.97,,,56.36,,,63.26,,,69.35,,,,,,95.64,,,,,,,,,,,,82.38,,,,,,,,64.14,,,,,
373612,27.03,,,56.84,,,2:05.52,,,,,5:14.32,,,,,,,,,,,,,,,1:40.14,,,,59.96,,,2:15.18,,,,,,,2:48.83,,,,80.77,,,59.99,,,69.7,,,,,100.0,,,,,,,,,,,,,,,100.0,,,,49.8,,,56.83,,,,,,,100.0,,,
337007,26.50,,,59.36,,,2:07.03,,,,,5:12.09,,,,,,,1:05.12,,,2:17.02,,,1:17.79,,,,,3:16.88,1:00.29,,,2:11.74,,,1:05.49,,2:17.99,,,4:53.48,,,70.4,,,84.0,,,78.58,,,,,91.99,,,,,,,91.4,,,76.29,,,100.0,,,,,100.0,53.23,,,47.52,,,57.81,,62.31,,,63.18,,
1718061,30.75,,,1:24.15,,,3:03.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,100.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185381,28.65,,,1:03.28,,,2:14.44,,,6:01.42,,,12:39.08,,,21:11.78,,,1:10.65,,,2:31.48,,,1:27.73,,,3:13.12,,,1:13.21,,,2:44.01,,,1:16.29,,2:40.73,,,5:36.98,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,100.0,,,100.0,,
473536,26.02,,,55.55,,,2:01.87,,,,,,,,,,,,,,,,,,1:15.81,,,2:43.85,,,1:01.65,,,2:22.70,,,,,2:21.26,,,,,,61.36,,,50.98,,,57.81,,,,,,,,,,,,,,,,,,100.0,,,100.0,,,63.76,,,87.21,,,,,74.05,,,,,
373941,27.67,,,58.98,,,1:58.81,,,5:10.99,,,10:46.53,,,17:43.76,,,1:09.17,,,2:44.40,,,1:35.43,,,,,,1:09.06,,,2:32.98,,,1:18.10,,2:44.40,,,,,,93.85,,,78.63,,,44.07,,,37.38,,,35.54,,,32.27,,,100.0,,,100.0,,,100.0,,,,,,100.0,,,100.0,,,100.0,,100.0,,,,,
373225,25.86,,,54.46,,,,,2:12.40,5:14.73,,,11:05.33,,,,,18:12.34,1:00.31,,,2:10.16,,,1:25.30,,,3:04.51,,,1:11.81,,,2:42.73,,,1:10.65,,2:24.43,,,,,6:16.17,58.42,,,40.84,,,,,34.51,42.36,,,47.62,,,,,38.24,51.91,,,49.84,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,85.96,,,,,100.0
659436,,,,56.42,,,,,,,,,,,,,,,1:00.63,,,2:21.14,,,,,,,,,,,,,,,,,,,,,,,,,,58.13,,,,,,,,,,,,,,,54.67,,,92.58,,,,,,,,,,,,,,,,,,,,,,
502615,27.23,,,59.38,,,2:10.27,,,5:48.82,,,12:26.57,,,20:54.43,,,1:08.00,,,2:24.24,,,1:20.23,,,3:00.82,,,1:13.24,,,2:44.14,,,1:12.06,,2:28.72,,,5:37.24,,,84.79,,,82.27,,,89.59,,,93.45,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,100.0,,,100.0,,
986172,28.80,,,1:01.60,,,2:14.57,,,6:08.62,,,13:30.29,,,22:14.25,,,1:09.90,,,2:35.05,,,,,,,,,,,,,,,,,2:59.38,,,,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,,,,,,,,,,,,,,,100.0,,,,,
401344,,,30.69,57.79,,,2:03.29,,,5:31.79,,,11:48.07,,,20:34.49,,,1:09.77,,,,,2:56.51,1:18.19,,,2:39.91,,,1:02.47,,,2:15.74,,,1:10.72,,2:19.94,,,4:53.74,,,,,75.74,68.1,,,60.87,,,66.62,,,77.73,,,100.0,,,100.0,,,,,100.0,100.0,,,84.82,,,69.28,,,58.77,,,100.0,,69.24,,,62.57,,
401103,,,30.09,,,1:04.02,,,,,,,,,,,,,1:04.66,,,2:26.64,,,,,,,,,1:02.18,,,,,,,,2:22.80,,,,,,,,65.69,,,53.17,,,,,,,,,,,,,86.97,,,100.0,,,,,,,,,66.95,,,,,,,,79.77,,,,,
619340,23.78,,,53.18,,,1:59.52,,,5:40.34,,,,,,,,,1:03.47,,,,,,1:15.99,,,,,,1:00.82,,,,,,,,2:19.13,,,,,,23.41,,,32.59,,,48.91,,,79.76,,,,,,,,,77.29,,,,,,100.0,,,,,,57.28,,,,,,,,66.34,,,,,
461924,24.55,,,53.73,,,1:59.92,,,5:28.94,,,,,11:07.97,,,,59.91,,,2:11.97,,,,,,2:57.63,,,1:12.23,,,2:41.55,,,,,2:16.51,,,5:16.35,,,35.69,,,36.71,,,50.4,,,62.39,,,,,100.0,,,,49.26,,,57.61,,,,,,100.0,,,100.0,,,100.0,,,,,57.17,,,100.0,,
866236,25.14,,,53.66,,,1:56.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.64,,,36.18,,,38.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398869,,,28.89,55.26,,,1:57.83,,,5:15.25,,,11:02.95,,,,,19:25.64,,,1:13.30,2:18.62,,,,,,,,,1:00.30,,,2:11.01,,,,,,,2:38.22,4:46.66,,,,,46.93,48.64,,,42.72,,,43.07,,,50.38,,,,,63.07,,,87.87,82.5,,,,,,,,,53.3,,,45.1,,,,,,,66.61,52.14,,
594237,25.77,,,56.59,,,2:08.22,,,,,,,,,,,,1:03.93,,,2:25.49,,,,,,,,,1:05.62,,,,,,,,2:27.85,,,,,,56.78,,,59.56,,,83.62,,,,,,,,,,,,81.15,,,100.0,,,,,,,,,97.28,,,,,,,,99.42,,,,,
310271,,,28.84,54.94,,,2:00.50,,,,,4:57.27,,,10:33.31,,,,1:06.22,,,,,2:50.46,1:05.90,,,2:27.12,,,1:01.66,,,,,2:50.02,1:53.37,,2:13.60,,,4:53.24,,,,,46.18,46.09,,,52.58,,,,,66.06,,,85.48,,,,100.0,,,,,100.0,32.77,,,45.47,,,63.84,,,,,100.0,100.0,,47.4,,,62.79,,
375055,24.25,,,54.16,,,2:00.34,,,5:50.19,,,,,,,,,1:06.45,,,,,,1:20.79,,,,,,,,1:04.72,2:11.43,,,,,2:19.98,,,,,,30.81,,,40.0,,,51.97,,,95.73,,,,,,,,,100.0,,,,,,100.0,,,,,,,,29.24,46.49,,,,,69.39,,,,,
898544,,28.93,,,1:03.74,,,2:27.76,,,,,,,,,,,,1:13.90,,,,,,,,,,,,1:09.59,,,,,,1:18.37,,2:44.68,,,,,,62.26,,,66.74,,,100.0,,,,,,,,,,,,100.0,,,,,,,,,,,,72.22,,,,,,97.49,,100.0,,,,
368448,,,30.21,,,1:08.69,2:02.73,,,,,,,,,,,,,,1:26.74,,,,1:08.60,,,2:31.18,,,1:04.57,,,,,,,,2:18.37,,,,,,,,67.87,,,99.46,61.15,,,,,,,,,,,,,,100.0,,,,49.64,,,57.77,,,88.0,,,,,,,,63.64,,,,,
674585,,,30.1,,,1:05.55,,,2:15.84,,,4:44.54,10:44.93,,,,,,1:01.21,,,2:13.17,,,,,,,,,,,,,,,,,,,2:34.41,4:51.91,,,,,66.05,,,73.47,,,47.41,,,45.75,38.52,,,,,,59.12,,,61.93,,,,,,,,,,,,,,,,,,,54.94,60.6,,
620118,26.90,,,57.32,,,2:04.30,,,,,,,,,,,,1:09.07,,,,,,,,,,,,1:02.55,,,2:29.80,,,,,,,,,,,78.19,,,65.77,,,67.37,,,,,,,,,,,,100.0,,,,,,,,,,,,71.0,,,100.0,,,,,,,,,,
393795,,,28.77,54.70,,,,,2:15.29,5:12.69,,,10:49.87,,,18:00.96,,,1:05.45,,,2:17.22,,,1:14.71,,,2:49.95,,,1:11.21,,,2:35.59,,,1:33.67,,2:29.45,,,,,,,,45.12,44.2,,,,,45.64,39.63,,,41.71,,,40.24,,,94.31,,,77.06,,,93.0,,,100.0,,,100.0,,,100.0,,,100.0,,100.0,,,,,
432235,,,29.17,56.17,,,2:01.54,,,5:23.52,,,11:04.91,,,18:28.78,,,1:09.84,,,2:25.56,,,1:13.42,,,2:42.81,,,,,1:16.80,,,3:16.14,1:08.62,,2:24.92,,,5:12.15,,,,,51.22,56.05,,,56.54,,,54.54,,,51.7,,,51.27,,,100.0,,,100.0,,,83.22,,,96.8,,,,,100.0,,,100.0,81.39,,87.85,,,96.15,,
610310,,,31.04,59.24,,,2:06.74,,,5:48.52,,,,,11:37.34,,,,1:10.60,,,2:32.33,,,1:18.42,,,,,3:20.35,1:00.89,,,2:12.81,,,1:20.26,,2:22.85,,,,,6:15.20,,,82.0,82.89,,,77.37,,,92.96,,,,,100.0,,,,100.0,,,100.0,,,100.0,,,,,100.0,57.82,,,51.12,,,100.0,,79.96,,,,,100.0
327580,23.01,,,51.31,,,1:54.26,,,,,4:56.45,,,,,,,55.73,,,,,2:25.37,,,,,,,57.92,,,,,,,,2:10.26,,,,,,9.54,,,16.81,,,26.6,,,,,72.57,,,,,,,16.67,,,,,52.29,,,,,,,32.26,,,,,,,,35.28,,,,,
523582,25.70,,,56.75,,,2:03.48,,,5:37.57,,,,,,,,,1:05.59,,,2:25.29,,,1:07.99,,,2:24.72,,,59.06,,,2:11.67,,,,1:10.39,2:11.84,,,4:44.35,,,55.52,,,60.91,,,64.1,,,75.43,,,,,,,,,95.56,,,100.0,,,45.71,,,38.52,,,44.1,,,47.28,,,,43.38,41.69,,,48.51,,
526435,22.62,,,48.78,,,1:45.43,,,4:51.85,,,,,,,,,52.13,,,1:58.40,,,1:02.60,,,,,,53.26,,,,,,,,1:54.87,,,4:24.81,,,49.13,,,39.55,,,32.25,,,41.79,,,,,,,,,34.71,,,49.0,,,56.46,,,,,,46.38,,,,,,,,26.72,,,54.33,,
471175,29.06,,,1:01.75,,,2:14.38,,,6:03.92,,,,,,,,,1:11.13,,,,,,,,,,,,1:08.46,,,,,,,,2:27.05,,,,,,100.0,,,100.0,,,100.0,,,100.0,,,,,,,,,100.0,,,,,,,,,,,,100.0,,,,,,,,96.21,,,,,
468874,,,29.14,54.72,,,1:59.95,,,,,4:47.81,11:14.54,,,18:40.83,,,1:02.95,,,2:12.48,,,1:15.91,,,2:42.19,,,,,1:07.04,,,2:27.54,,,,,2:33.61,4:53.49,,,,,50.58,42.86,,,48.23,,,,,57.96,53.79,,,54.55,,,72.6,,,57.94,,,100.0,,,92.8,,,,,42.61,,,40.54,,,,,52.32,62.15,,
379699,26.41,,,58.56,,,2:09.22,,,,,5:13.29,11:38.43,,,,,,1:09.43,,,2:29.30,,,1:06.19,,,2:27.48,,,1:06.12,,,2:17.53,,,,,2:15.18,,,4:44.77,,,68.68,,,74.87,,,85.07,,,,,100.0,70.6,,,,,,100.0,,,100.0,,,33.0,,,45.2,,,100.0,,,65.1,,,,,52.65,,,48.21,,
